epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
120,178765.0,178765.0,0.0,149,149,0,0.0,0.00048828125,0.000140380859375,0.00020634938359835164,0.3191277989136584,0.20733434956507057,0,0,0.0,0,0,0,0,2680,628026.0,54605.0,0.0,19628.0,0.0,17,0.000146484375,22111.0,0.0,21,0.0,21705.0,0.0,17,0.00048828125,26381.0,0.0,25,0.0,33128.0,0.0,24,0.00048828125,1116.0,0.0,2,0.0,30989.0,0.0,26,0.0,23707.0,0.0,22
121,193211.0,193211.0,0.0,156,156,0,0.0,0.00048828125,0.000152587890625,0.00020921797486575451,0.3499876769276768,0.20166359575800463,0,0,0.0,0,0,0,0,2827,677061.0,51664.0,0.0,22628.0,0.0,16,0.0,25784.0,0.0,25,0.0,21256.0,0.0,16,0.0,25423.0,0.0,27,0.00048828125,36000.0,0.0,22,0.0,2705.0,0.0,6,0.00048828125,34908.0,0.0,23,0.000244140625,24507.0,0.0,21
122,194040.0,194040.0,0.0,154,154,0,0.0,0.000244140625,0.000177001953125,8.074192233473482e-05,0.8285806567507639,0.20236420325705962,0,0,0.0,0,0,0,0,2797,665055.0,53700.0,0.000244140625,21707.0,0.0,16,0.000244140625,26692.0,0.0,21,0.000244140625,20484.0,0.0,17,0.000244140625,28162.0,0.0,20,0.000146484375,33857.0,0.0,26,0.0,1272.0,0.0,2,0.000146484375,33256.0,0.0,25,0.000146484375,28610.0,0.0,25
123,181934.0,181934.0,0.0,139,139,0,0.0,0.0006347656249999999,0.000372314453125,0.0002027065662282179,0.7718019636165899,0.21733018567172624,0,0,0.0,0,0,0,0,3011,666740.0,50024.0,0.000390625,22026.0,0.0,18,0.000390625,24658.0,0.0,17,0.000390625,21256.0,0.0,15,0.000146484375,22678.0,0.0,18,0.0006347656249999999,33256.0,0.0,22,0.0,1260.0,0.0,2,0.0006347656249999999,36000.0,0.0,22,0.000390625,20800.0,0.0,17
124,186773.0,186773.0,0.0,141,141,0,0.0,0.0006347656249999999,0.0003662109375,0.00012207031249999997,0.8999056380545672,0.1986000385494684,0,0,0.0,0,0,0,0,2707,697089.0,56584.0,0.00029296875,24498.0,0.0,18,0.00029296875,19884.0,0.0,16,0.00029296875,23159.0,0.0,17,0.0006347656249999999,22955.0,0.0,16,0.00043945312499999996,31884.0,0.0,24,0.000244140625,2742.0,0.0,3,0.00043945312499999996,34628.0,0.0,24,0.00029296875,27023.0,0.0,20
125,159896.0,159896.0,0.0,125,125,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.19579289037874514,0,0,0.0,0,0,0,0,2935,614527.0,51494.0,0.0,21583.0,0.0,18,0.0,21000.0,0.0,16,0.0,19087.0,0.0,18,0.0,20620.0,0.0,22,0.0,27384.0,0.0,24,0.0,2381.0,0.0,4,0.0,30128.0,0.0,24,0.0,17713.0,0.0,17
126,173695.0,173695.0,0.0,136,136,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.24811954863409902,0,0,0.0,0,0,0,0,2759,606597.0,43392.0,0.0,21256.0,0.0,16,0.0,15768.0,0.0,16,0.0,26085.0,0.0,20,0.0,21190.0,0.0,19,0.0,34628.0,0.0,24,0.0,0.0,0.0,0,0.0,33256.0,0.0,24,0.0,21512.0,0.0,17
127,187880.0,187880.0,0.0,139,139,0,0.0,0.00048828125,0.000244140625,0.00017263349150062197,0.6679141049773752,0.20173781136895808,0,0,0.0,0,0,0,0,2728,637350.0,47629.0,0.0,24391.0,0.0,17,0.000244140625,24000.0,0.0,15,0.000244140625,27934.0,0.0,22,0.000244140625,22628.0,0.0,15,0.000244140625,31884.0,0.0,23,0.0,1415.0,0.0,1,0.00048828125,34628.0,0.0,22,0.00048828125,21000.0,0.0,16
128,184746.0,184746.0,0.0,149,149,0,0.0,0.0005371093749999999,0.0002685546875,0.00017773705784376265,0.6959441178555,0.1737033548764242,0,0,0.0,0,0,0,0,2901,629159.0,43812.0,0.00048828125,25154.0,0.0,19,0.000146484375,22628.0,0.0,16,0.000146484375,24992.0,0.0,20,0.000146484375,22628.0,0.0,16,0.000390625,31884.0,0.0,23,0.0,3971.0,0.0,8,0.00029296875,31884.0,0.0,24,0.0005371093749999999,21605.0,0.0,19
129,180517.0,180517.0,0.0,143,143,0,0.0,0.0005371093749999999,0.00035400390625,0.00015962764685817894,0.8315278016916049,0.2024414598071087,0,0,0.0,0,0,0,0,2948,679639.0,53248.0,0.00029296875,22628.0,0.0,16,0.000390625,22174.0,0.0,18,0.000390625,24000.0,0.0,15,0.000390625,20279.0,0.0,16,0.0005371093749999999,35734.0,0.0,24,0.0,4866.0,0.0,9,0.0005371093749999999,31884.0,0.0,23,0.00029296875,18952.0,0.0,18
130,159526.0,159526.0,0.0,132,132,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.23788755437984932,0,0,0.0,0,0,0,0,2702,534652.0,42590.0,0.0,19934.0,0.0,18,0.0,19275.0,0.0,17,0.0,16884.0,0.0,16,0.0,19655.0,0.0,20,0.0,34671.0,0.0,33,0.0,197.0,0.0,1,0.0,28756.0,0.0,24,0.0,20154.0,0.0,19
131,169247.0,169247.0,0.0,135,135,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.22825589227578535,0,0,0.0,0,0,0,0,2756,639579.0,56108.0,0.0,18702.0,0.0,17,0.0,21714.0,0.0,18,0.0,19884.0,0.0,16,0.0,20783.0,0.0,19,0.000244140625,33256.0,0.0,23,0.0,0.0,0.0,0,0.0,31884.0,0.0,24,0.0,23024.0,0.0,17
132,187835.0,187835.0,0.0,144,144,0,0.0,0.00048828125,0.00023193359375,0.00012627051309556397,0.7720248388130082,0.20358892112758453,0,0,0.0,0,0,0,0,2953,664742.0,61152.0,0.000244140625,27818.0,0.0,19,0.000244140625,21256.0,0.0,15,0.000244140625,22628.0,0.0,15,0.00048828125,25081.0,0.0,21,0.000146484375,34628.0,0.0,24,0.0,953.0,0.0,3,0.000244140625,31884.0,0.0,23,0.000244140625,23587.0,0.0,17
133,180764.0,180764.0,0.0,140,140,0,0.0,0.000390625,0.00021972656250000003,0.00014024811148774486,0.7111701243255091,0.2083019849084986,0,0,0.0,0,0,0,0,2795,637150.0,52724.0,0.000146484375,26107.0,0.0,21,0.000390625,21256.0,0.0,15,0.000146484375,18512.0,0.0,16,0.000146484375,27092.0,0.0,22,0.000390625,31884.0,0.0,23,0.0,1401.0,0.0,2,0.000390625,31884.0,0.0,23,0.000146484375,22628.0,0.0,16
134,176845.0,176845.0,0.0,133,133,0,0.0,0.0005371093749999999,0.0003662109375,0.00015822120845722314,0.8431885606844088,0.2150294042805838,0,0,0.0,0,0,0,0,2792,622781.0,45416.0,0.000390625,23559.0,0.0,18,0.00029296875,18512.0,0.0,16,0.000390625,21256.0,0.0,15,0.000390625,25500.0,0.0,16,0.0005371093749999999,30512.0,0.0,23,0.0,250.0,0.0,1,0.0005371093749999999,33256.0,0.0,23,0.000390625,24000.0,0.0,15
135,169092.0,169092.0,0.0,144,144,0,0.0,0.00029296875,0.00018310546875,9.689030680168179e-05,0.7820300244853214,0.22402153857071805,0,0,0.0,0,0,0,0,2786,631727.0,57632.0,0.000146484375,16867.0,0.0,20,0.000146484375,20263.0,0.0,18,0.000146484375,20918.0,0.0,20,0.000146484375,22581.0,0.0,18,0.00029296875,29012.0,0.0,24,0.0,1491.0,0.0,1,0.00029296875,34500.0,0.0,24,0.00029296875,23460.0,0.0,25
136,169125.0,169125.0,0.0,143,143,0,0.0,0.000146484375,5.4931640624999995e-05,7.091644310682526e-05,0.3828088039086259,0.22897634885439677,0,0,0.0,0,0,0,0,2927,647682.0,53208.0,0.000146484375,28311.0,0.0,27,0.0,22149.0,0.0,21,0.000146484375,18973.0,0.0,19,0.0,17012.0,0.0,16,0.000146484375,32149.0,0.0,25,0.0,519.0,0.0,1,0.0,28884.0,0.0,24,0.0,21128.0,0.0,17
137,181950.0,181950.0,0.0,137,137,0,0.0,0.000390625,0.00010986328125,0.00014800238834206716,0.3591449824379522,0.21178345699367873,0,0,0.0,0,0,0,0,2711,652074.0,54276.0,0.0,22628.0,0.0,17,0.000244140625,22628.0,0.0,15,0.0,21607.0,0.0,21,0.0,21256.0,0.0,16,0.000390625,35867.0,0.0,25,0.0,1210.0,0.0,2,0.000244140625,33256.0,0.0,23,0.0,23498.0,0.0,17
138,181137.0,181137.0,0.0,149,149,0,0.0,0.000732421875,0.000250244140625,0.00026344289373666065,0.4756877958580612,0.18588209476804773,0,0,0.0,0,0,0,0,2785,630520.0,50236.0,0.00048828125,25770.0,0.0,17,0.0,22340.0,0.0,23,0.0,25317.0,0.0,19,0.00048828125,23430.0,0.0,17,0.000146484375,27768.0,0.0,25,0.0,0.0,0.0,0,0.000146484375,33256.0,0.0,24,0.000732421875,23256.0,0.0,19
139,174452.0,174452.0,0.0,140,140,0,0.0,0.0006347656249999999,0.000341796875,0.0002128368624775719,0.7210453427544069,0.2092337720404458,0,0,0.0,0,0,0,0,2797,606881.0,55888.0,0.000146484375,19884.0,0.0,17,0.00048828125,19884.0,0.0,14,0.000244140625,22128.0,0.0,16,0.00029296875,22195.0,0.0,18,0.0006347656249999999,33522.0,0.0,25,0.0,2497.0,0.0,4,0.0006347656249999999,33256.0,0.0,22,0.00029296875,21086.0,0.0,19
140,184761.0,184761.0,0.0,134,134,0,0.0,0.00043945312499999996,0.00031738281249999996,0.00013372132751590969,0.8498024670156499,0.1876877425430683,0,0,0.0,0,0,0,0,2825,665755.0,52772.0,0.000390625,22628.0,0.0,15,0.00029296875,22628.0,0.0,16,0.000390625,24000.0,0.0,15,0.00029296875,26725.0,0.0,21,0.00043945312499999996,33256.0,0.0,24,0.0,1012.0,0.0,1,0.00043945312499999996,30512.0,0.0,24,0.00029296875,24000.0,0.0,16
141,166398.0,166398.0,0.0,124,124,0,0.0,0.00029296875,3.662109375e-05,9.689030680168179e-05,0.13084346908411265,0.237711691246288,0,0,0.0,0,0,0,0,2747,631500.0,52437.0,0.0,21000.0,0.0,16,0.0,16884.0,0.0,16,0.0,21128.0,0.0,17,0.00029296875,21064.0,0.0,18,0.0,35444.0,0.0,28,0.0,672.0,0.0,2,0.0,30578.0,0.0,25,0.0,19628.0,0.0,16
142,180775.0,180775.0,0.0,138,138,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.20856797123495974,0,0,0.0,0,0,0,0,2964,645277.0,49836.0,0.0,22628.0,0.0,16,0.0,22628.0,0.0,16,0.0,24041.0,0.0,17,0.0,25017.0,0.0,21,0.0,35169.0,0.0,28,0.000244140625,896.0,0.0,1,0.0,30512.0,0.0,24,0.0,19884.0,0.0,16
143,183369.0,183369.0,0.0,149,149,0,0.0,0.0009765625,0.00030517578125,0.00026604607809696496,0.5685927332891407,0.26405022113879584,0,0,0.0,0,0,0,0,2785,637201.0,51665.0,0.000244140625,22628.0,0.0,15,0.000244140625,22628.0,0.0,15,0.000244140625,21256.0,0.0,15,0.000244140625,18512.0,0.0,15,0.0009765625,43964.0,0.0,39,0.0,0.0,0.0,1,0.000244140625,33256.0,0.0,23,0.000244140625,21125.0,0.0,17
144,180186.0,180186.0,0.0,139,139,0,0.0,0.000390625,0.0002685546875,0.0001423572239952466,0.7812388559282083,0.20865106057074279,0,0,0.0,0,0,0,0,2675,652151.0,52780.0,0.000390625,22828.0,0.0,16,0.000390625,21256.0,0.0,15,0.000146484375,22628.0,0.0,16,0.000390625,22628.0,0.0,15,0.00029296875,33111.0,0.0,28,0.0,929.0,0.0,2,0.000390625,34993.0,0.0,24,0.000146484375,21813.0,0.0,21
145,176729.0,176729.0,0.0,138,138,0,0.0,0.0005371093749999999,0.000341796875,0.0001600937139722168,0.8205928986322771,0.21109226555913208,0,0,0.0,0,0,0,0,2724,661469.0,55411.0,0.00029296875,25705.0,0.0,18,0.00029296875,21256.0,0.0,16,0.000390625,21256.0,0.0,15,0.00029296875,21256.0,0.0,16,0.0005371093749999999,33660.0,0.0,25,0.0,689.0,0.0,3,0.0005371093749999999,31884.0,0.0,23,0.000390625,21023.0,0.0,18
146,159363.0,159363.0,0.0,122,122,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.216512772726416,0,0,0.0,0,0,0,0,3022,578750.0,43896.0,0.0,18384.0,0.0,17,0.0,21224.0,0.0,17,0.0,16884.0,0.0,16,0.0,21184.0,0.0,17,0.0,33077.0,0.0,26,0.0,1222.0,0.0,1,0.0,25208.0,0.0,25,0.0,22180.0,0.0,19
147,181815.0,181815.0,0.0,145,145,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.22652077661358994,0,0,0.0,0,0,0,0,2792,618961.0,46180.0,0.0,21777.0,0.0,18,0.0,21898.0,0.0,17,0.0,19884.0,0.0,16,0.0,20338.0,0.0,17,0.0,37123.0,0.0,25,0.0,2286.0,0.0,4,0.0,35203.0,0.0,27,0.0,23306.0,0.0,21
148,198305.0,198305.0,0.0,156,156,0,0.0,0.000244140625,9.1552734375e-05,0.00011819407184470877,0.3798613122709394,0.1709859811905894,0,0,0.0,0,0,0,0,2853,620729.0,47338.0,0.0,28614.0,0.0,21,0.0,22628.0,0.0,16,0.0,23331.0,0.0,17,0.000244140625,28151.0,0.0,22,0.000244140625,36848.0,0.0,25,0.0,4645.0,0.0,7,0.000244140625,27768.0,0.0,23,0.0,26320.0,0.0,22
149,180632.0,180632.0,0.0,153,153,0,0.0,0.00048828125,0.000299072265625,0.00016090608308671957,0.7760592224088115,0.21441245183577573,0,0,0.0,0,0,0,0,2645,586752.0,47359.0,0.000244140625,22133.0,0.0,17,0.00048828125,29243.0,0.0,25,0.000244140625,22238.0,0.0,18,0.000390625,20329.0,0.0,20,0.000390625,33256.0,0.0,23,0.0,979.0,0.0,3,0.000146484375,31884.0,0.0,24,0.00048828125,20570.0,0.0,15
150,192260.0,192260.0,0.0,156,156,0,0.0,0.0006347656249999999,0.000323486328125,0.00018901199422854029,0.7459808676433816,0.19265707895558015,0,0,0.0,0,0,0,0,2877,659713.0,49008.0,0.000390625,25305.0,0.0,21,0.00029296875,27065.0,0.0,23,0.000146484375,23301.0,0.0,21,0.00029296875,24428.0,0.0,20,0.0005371093749999999,35599.0,0.0,26,0.0,956.0,0.0,2,0.0006347656249999999,31884.0,0.0,22,0.00029296875,23722.0,0.0,17
151,163608.0,163608.0,0.0,130,130,0,0.0,0.00029296875,0.00010986328124999999,9.689030680168177e-05,0.5659245696557857,0.22813065375776143,0,0,0.0,0,0,0,0,2536,601658.0,54420.0,0.0,20058.0,0.0,17,0.000146484375,15640.0,0.0,16,0.0,24089.0,0.0,24,0.000146484375,22500.0,0.0,16,0.000146484375,31181.0,0.0,26,0.0,0.0,0.0,0,0.00029296875,29012.0,0.0,24,0.000146484375,21128.0,0.0,16
152,165456.0,165456.0,0.0,137,137,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.2123374190117,0,0,0.0,0,0,0,0,2829,626237.0,54340.0,0.0,21639.0,0.0,18,0.0,18384.0,0.0,16,0.0,24613.0,0.0,19,0.0,23141.0,0.0,20,0.000146484375,32452.0,0.0,25,0.0,779.0,0.0,2,0.0,26140.0,0.0,24,0.0,18308.0,0.0,18
153,187979.0,187979.0,0.0,148,148,0,0.0,0.00048828125,0.000201416015625,0.0001750975132785773,0.571555090915934,0.20270282850743881,0,0,0.0,0,0,0,0,2788,675866.0,51044.0,0.000244140625,24314.0,0.0,22,0.0,22628.0,0.0,16,0.000244140625,21727.0,0.0,16,0.00048828125,23755.0,0.0,17,0.000390625,33256.0,0.0,23,0.0,1551.0,0.0,3,0.0,35781.0,0.0,26,0.000244140625,24967.0,0.0,19
154,193493.0,193493.0,0.0,165,165,0,0.0,0.00048828125,0.000213623046875,0.0001463571631870337,0.6811922338874525,0.24036851462326725,0,0,0.0,0,0,0,0,2910,657233.0,55683.0,0.000146484375,22845.0,0.0,17,0.000244140625,25261.0,0.0,19,0.000146484375,19884.0,0.0,16,0.000146484375,18339.0,0.0,19,0.000146484375,36152.0,0.0,28,0.0,2526.0,0.0,4,0.00048828125,38118.0,0.0,30,0.000390625,30368.0,0.0,30
155,183615.0,183615.0,0.0,147,147,0,0.0,0.0006347656249999999,0.00025634765625,0.00018228985013510836,0.6646986875885895,0.2017094191651001,0,0,0.0,0,0,0,0,2656,641840.0,52696.0,0.000390625,26956.0,0.0,22,0.000146484375,24839.0,0.0,19,0.000146484375,19884.0,0.0,16,0.000146484375,21597.0,0.0,17,0.0006347656249999999,33350.0,0.0,23,0.0,2246.0,0.0,4,0.00029296875,31969.0,0.0,26,0.00029296875,22774.0,0.0,17
156,186679.0,186679.0,0.0,152,152,0,0.0,0.0005371093749999999,0.000341796875,0.00014850494458735887,0.8417216500624568,0.21650600763878014,0,0,0.0,0,0,0,0,3165,659582.0,50908.0,0.00029296875,26810.0,0.0,22,0.000390625,21715.0,0.0,18,0.000390625,18512.0,0.0,15,0.000390625,23536.0,0.0,17,0.00043945312499999996,35537.0,0.0,28,0.0,2835.0,0.0,4,0.0005371093749999999,34316.0,0.0,26,0.00029296875,23418.0,0.0,18
157,182161.0,182161.0,0.0,147,147,0,0.0,0.000146484375,5.4931640624999995e-05,7.091644310682526e-05,0.3828088039086259,0.20771391790778404,0,0,0.0,0,0,0,0,2838,626542.0,50920.0,0.0,22433.0,0.0,21,0.0,23794.0,0.0,24,0.0,22442.0,0.0,18,0.000146484375,21831.0,0.0,18,0.0,34992.0,0.0,29,0.0,0.0,0.0,0,0.000146484375,31425.0,0.0,29,0.000146484375,25244.0,0.0,21
158,181915.0,181915.0,0.0,146,146,0,0.0,0.000390625,0.00014648437500000002,0.0001337213275159097,0.5480279532764568,0.20014910809993602,0,0,0.0,0,0,0,0,2789,636343.0,48140.0,0.0,18803.0,0.0,17,0.000244140625,24509.0,0.0,18,0.0,26764.0,0.0,21,0.000146484375,24702.0,0.0,19,0.000244140625,33256.0,0.0,23,0.0,0.0,0.0,0,0.000390625,29140.0,0.0,23,0.000146484375,24741.0,0.0,22
159,195682.0,195682.0,0.0,167,167,0,0.0,0.0005371093749999999,0.000152587890625,0.00016815157853950085,0.4536711882817336,0.16046570456148168,0,0,0.0,0,0,0,0,2922,621625.0,43444.0,0.0,24228.0,0.0,21,0.000146484375,25260.0,0.0,20,0.000244140625,20353.0,0.0,20,0.000146484375,21256.0,0.0,16,0.0,32337.0,0.0,26,0.0,10551.0,0.0,15,0.0005371093749999999,35696.0,0.0,29,0.000146484375,26001.0,0.0,19
160,183223.0,183223.0,0.0,152,152,0,0.0,0.000732421875,0.00034179687500000003,0.00020426270179054576,0.7373079079146743,0.22611448890150165,0,0,0.0,0,0,0,0,2657,617411.0,50484.0,0.000244140625,19884.0,0.0,15,0.000390625,22320.0,0.0,22,0.000390625,22689.0,0.0,16,0.000146484375,22362.0,0.0,19,0.000732421875,36872.0,0.0,27,0.0,349.0,0.0,1,0.00043945312499999996,32793.0,0.0,26,0.000390625,25954.0,0.0,19
161,183445.0,183445.0,0.0,141,141,0,0.0,0.00043945312499999996,0.00031738281249999996,0.00013372132751590969,0.8498024670156499,0.22026969936493135,0,0,0.0,0,0,0,0,2709,629352.0,46888.0,0.000390625,22628.0,0.0,15,0.00029296875,23034.0,0.0,18,0.00029296875,20117.0,0.0,17,0.000390625,25516.0,0.0,17,0.00043945312499999996,33191.0,0.0,26,0.0,0.0,0.0,0,0.00043945312499999996,35550.0,0.0,26,0.00029296875,23409.0,0.0,20
162,160737.0,160737.0,0.0,126,126,0,0.0,0.000146484375,3.662109375e-05,6.342959500374306e-05,0.25955256787251896,0.24572360439724417,0,0,0.0,0,0,0,0,2803,556159.0,43368.0,0.0,16884.0,0.0,16,0.0,18140.0,0.0,18,0.000146484375,20772.0,0.0,16,0.0,17765.0,0.0,18,0.000146484375,32090.0,0.0,28,0.0,183.0,0.0,1,0.0,31500.0,0.0,24,0.0,23403.0,0.0,19
163,191713.0,191713.0,0.0,153,153,0,0.0,0.000244140625,4.8828125e-05,8.802615418613256e-05,0.2421864825853599,0.18922490910892775,0,0,0.0,0,0,0,0,2702,677637.0,57041.0,0.000244140625,24751.0,0.0,16,0.0,24000.0,0.0,16,0.0,22252.0,0.0,19,0.0,27174.0,0.0,23,0.000146484375,34265.0,0.0,33,0.0,2222.0,0.0,3,0.0,33256.0,0.0,24,0.0,23793.0,0.0,19
164,193242.0,193242.0,0.0,158,158,0,0.0,0.000732421875,0.00021972656249999998,0.00023544069240705455,0.4670355117272651,0.23625169476614727,0,0,0.0,0,0,0,0,2961,712671.0,56036.0,0.000146484375,24040.0,0.0,19,0.0,22628.0,0.0,16,0.0,21256.0,0.0,16,0.000244140625,24781.0,0.0,19,0.000390625,42113.0,0.0,31,0.0,1231.0,0.0,2,0.000244140625,35145.0,0.0,28,0.000732421875,22048.0,0.0,21
165,171113.0,171113.0,0.0,146,146,0,0.0,0.000390625,0.00023193359375000002,0.00012388783648794216,0.7786787096420056,0.21946973637303913,0,0,0.0,0,0,0,0,2892,640667.0,47716.0,0.000390625,17659.0,0.0,16,0.000244140625,22628.0,0.0,15,0.000244140625,17140.0,0.0,15,0.000146484375,26756.0,0.0,23,0.00029296875,32258.0,0.0,25,0.0,1946.0,0.0,2,0.000390625,29140.0,0.0,23,0.000146484375,23586.0,0.0,25
166,183923.0,183923.0,0.0,141,141,0,0.0,0.0005371093749999999,0.0003662109375,0.00015822120845722314,0.8431885606844088,0.20500766625163713,0,0,0.0,0,0,0,0,2915,683547.0,50836.0,0.00029296875,24571.0,0.0,19,0.000390625,24000.0,0.0,15,0.000390625,21256.0,0.0,15,0.000390625,24715.0,0.0,24,0.0005371093749999999,34628.0,0.0,23,0.0,0.0,0.0,0,0.0005371093749999999,31884.0,0.0,23,0.000390625,22869.0,0.0,16
167,176632.0,176632.0,0.0,127,127,0,0.0,0.00029296875,0.00012817382812499998,0.00011434932858395503,0.5597775659592388,0.20841636849494916,0,0,0.0,0,0,0,0,2693,619061.0,54872.0,0.0,22644.0,0.0,20,0.00029296875,22628.0,0.0,16,0.000146484375,22500.0,0.0,16,0.0,21604.0,0.0,20,0.000146484375,33000.0,0.0,24,0.0,0.0,0.0,0,0.00029296875,33128.0,0.0,24,0.000146484375,21128.0,0.0,16
168,173060.0,173060.0,0.0,137,137,0,0.0,0.000244140625,4.8828125e-05,8.802615418613256e-05,0.2421864825853599,0.22807696752571283,0,0,0.0,0,0,0,0,2845,653275.0,53772.0,0.000244140625,27162.0,0.0,25,0.0,16884.0,0.0,16,0.000146484375,22628.0,0.0,16,0.0,20247.0,0.0,17,0.0,31756.0,0.0,24,0.0,0.0,0.0,0,0.0,31349.0,0.0,26,0.0,23034.0,0.0,18
169,188129.0,188129.0,0.0,149,149,0,0.0,0.00048828125,6.103515625e-05,0.00016148384466946965,0.12853852499825885,0.17202890038218377,0,0,0.0,0,0,0,0,2875,640534.0,53284.0,0.0,21494.0,0.0,18,0.0,26111.0,0.0,20,0.0,25112.0,0.0,19,0.00048828125,21275.0,0.0,17,0.0,31884.0,0.0,24,0.0,4689.0,0.0,9,0.0,32064.0,0.0,25,0.0,25500.0,0.0,17
170,182799.0,182799.0,0.0,144,144,0,0.0,0.00048828125,0.000323486328125,0.0001793021340523484,0.7654813901784856,0.2074730988681548,0,0,0.0,0,0,0,0,2849,598132.0,45498.0,0.000244140625,21256.0,0.0,15,0.00048828125,21256.0,0.0,14,0.000244140625,24000.0,0.0,15,0.000146484375,26525.0,0.0,27,0.00048828125,36339.0,0.0,25,0.0,1320.0,0.0,2,0.00048828125,29475.0,0.0,23,0.00048828125,22628.0,0.0,14
171,206360.0,206360.0,0.0,177,177,0,0.0,0.0005371093749999999,0.000262451171875,0.00015428741039751634,0.7437488958707114,0.21220197712734956,0,0,0.0,0,0,0,0,2867,674120.0,51870.0,0.000146484375,22466.0,0.0,19,0.00029296875,21610.0,0.0,17,0.000146484375,26676.0,0.0,21,0.000390625,33191.0,0.0,32,0.00029296875,37197.0,0.0,28,0.0,3039.0,0.0,4,0.00029296875,37099.0,0.0,34,0.0005371093749999999,25082.0,0.0,20
172,188012.0,188012.0,0.0,154,154,0,0.0,0.0005371093749999999,0.000341796875,0.0001600937139722168,0.8205928986322771,0.22668632853222048,0,0,0.0,0,0,0,0,2766,656207.0,50072.0,0.000390625,25388.0,0.0,18,0.00029296875,22756.0,0.0,17,0.000390625,21506.0,0.0,16,0.00029296875,21184.0,0.0,21,0.0005371093749999999,35181.0,0.0,27,0.0,0.0,0.0,0,0.0005371093749999999,36681.0,0.0,33,0.00029296875,25316.0,0.0,19
173,169027.0,169027.0,0.0,129,129,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.20566166943742625,0,0,0.0,0,0,0,0,2795,579667.0,48780.0,0.0,19206.0,0.0,18,0.0,19628.0,0.0,16,0.0,20239.0,0.0,17,0.000146484375,23489.0,0.0,18,0.0,32644.0,0.0,29,0.0,2507.0,0.0,3,0.0,30128.0,0.0,24,0.0,21186.0,0.0,19
174,184154.0,184154.0,0.0,145,145,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.21924856370211798,0,0,0.0,0,0,0,0,2789,645315.0,48020.0,0.0,21256.0,0.0,16,0.0,22510.0,0.0,18,0.0,24321.0,0.0,19,0.0,23691.0,0.0,21,0.000244140625,31884.0,0.0,23,0.0,1822.0,0.0,2,0.0,38276.0,0.0,28,0.0,20394.0,0.0,18
175,185690.0,185690.0,0.0,145,145,0,0.0,0.00048828125,0.00023193359375,0.00021388446616131876,0.5420809853529989,0.2167685389627867,0,0,0.0,0,0,0,0,2673,683257.0,56596.0,0.00048828125,21914.0,0.0,19,0.0,22628.0,0.0,16,0.000244140625,22458.0,0.0,18,0.0,22628.0,0.0,16,0.000146484375,36000.0,0.0,24,0.0,345.0,0.0,1,0.00048828125,35111.0,0.0,26,0.00048828125,24606.0,0.0,18
176,186418.0,186418.0,0.0,145,145,0,0.0,0.0006347656249999999,0.000299072265625,0.0001817782301249442,0.7307477219095581,0.23411097640785683,0,0,0.0,0,0,0,0,2816,700887.0,59752.0,0.00029296875,23666.0,0.0,21,0.000244140625,20965.0,0.0,17,0.000146484375,22054.0,0.0,17,0.00048828125,23254.0,0.0,16,0.0006347656249999999,37802.0,0.0,25,0.0,0.0,0.0,0,0.00029296875,36648.0,0.0,27,0.00029296875,22029.0,0.0,17
177,192582.0,192582.0,0.0,145,145,0,0.0,0.0006347656249999999,0.00036010742187499997,0.0001793021340523484,0.8018135506473989,0.20822299072602757,0,0,0.0,0,0,0,0,2865,671874.0,49652.0,0.00029296875,23028.0,0.0,17,0.000390625,26558.0,0.0,20,0.0006347656249999999,27908.0,0.0,17,0.00029296875,23417.0,0.0,17,0.00043945312499999996,33571.0,0.0,28,0.0,0.0,0.0,0,0.0005371093749999999,35472.0,0.0,26,0.00029296875,22628.0,0.0,16
