epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
238,723657.0,475486.0,248171.0,4146,2726,1420,0.3429400945475545,0.5982729830397812,0.4650236750108775,0.07625255225424524,0.9738160260791744,0.09806493269601457,0,0.0,0,0.48756289334993275,117262.0,43988.0,334,0.4712543857102435,108716.0,35856.0,329,0.41236317052504823,74262.0,17102.0,330,0.3462069787887845,77736.0,8148.0,330,0.5376929364007299,99029.0,47106.0,326,0.38845022695394393,70492.0,11940.0,329,0.5982729830397812,85988.0,51279.0,333,0.47838582531855584,90172.0,32752.0,331
239,742194.0,482097.0,260097.0,4256,2690,1566,0.35044341506398546,0.5319465104231489,0.4714135124669638,0.057430537693659425,0.9853754188303034,0.09373795800019913,0,0.0,0,0.4965980510108406,117872.0,47072.0,337,0.5019455418088208,104492.0,42234.0,334,0.49971730345553605,88908.0,35183.0,333,0.3547214214378695,78352.0,7764.0,334,0.40779252520837567,76004.0,17610.0,328,0.5319465104231489,96381.0,44654.0,333,0.5213110721066816,72944.0,32308.0,337,0.4572756742844373,107241.0,33272.0,334
240,746707.0,468935.0,277772.0,4383,2525,1858,0.37199597700302744,0.6161204118525477,0.47239858573372256,0.11379665482470847,0.9451540678287317,0.1046285557789064,0,0.0,0,0.3328775684159258,110174.0,8116.0,337,0.5904392074488964,101760.0,59140.0,336,0.5273564427106914,90457.0,42033.0,336,0.3844512204839849,78432.0,14672.0,332,0.288134765625,70212.0,0.0,334,0.6161204118525477,114507.0,72396.0,331,0.5072579466638707,69819.0,29432.0,340,0.5325511226688634,111346.0,51983.0,336
241,691737.0,505639.0,186098.0,3690,2815,875,0.269029992612799,0.6043702206781429,0.4230599774737036,0.08644684144619075,0.9599198490261147,0.1309607191750619,0,0.0,0,0.46103302914176925,120836.0,39696.0,334,0.4038649480552772,90180.0,19420.0,333,0.305551628287276,71098.0,352.0,336,0.37050971659456405,82060.0,11540.0,334,0.4328665890230421,91913.0,23060.0,333,0.3413305614135985,66504.0,5848.0,334,0.4649531265959592,58742.0,19104.0,338,0.6043702206781429,110404.0,67078.0,333
242,618071.0,447449.0,170622.0,3507,2548,959,0.27605566350791366,0.5343154074095046,0.42294402650651275,0.08619933337543403,0.9601189075256658,0.11902819417186672,0,0.0,0,0.5076846210529232,107548.0,44168.0,338,0.46086513050348565,91760.0,29056.0,336,0.4192106036941706,71705.0,17117.0,335,0.27333984375,52110.0,0.0,330,0.3005142645272794,64224.0,480.0,337,0.4347346719434718,69826.0,19116.0,335,0.5343154074095046,70531.0,33053.0,329,0.45288766917126655,90367.0,27632.0,334
243,689364.0,469099.0,220265.0,3776,2716,1060,0.3195191509855456,0.5464191589443457,0.44283129423618156,0.08481101956333513,0.9646179257900525,0.1463856540231283,0,0.0,0,0.5464191589443457,128301.0,64660.0,335,0.532347134168723,100791.0,46837.0,329,0.39394110012566863,68657.0,13000.0,336,0.300927734375,81324.0,0.0,329,0.3409757291720097,68227.0,6111.0,334,0.46862418685882967,77081.0,26560.0,333,0.4442583378433814,56269.0,16284.0,332,0.5151569724014942,108714.0,46813.0,334
244,713629.0,484615.0,229014.0,4083,2736,1347,0.32091464892822413,0.5901484695761322,0.45925587558054287,0.0931382720599553,0.9604958777547473,0.10279343328255974,0,0.0,0,0.38307615572810433,114307.0,18144.0,333,0.39955910347911205,93773.0,19084.0,338,0.5901484695761322,92127.0,53506.0,335,0.43972988773163557,89256.0,24220.0,333,0.29062499999999997,72523.0,0.0,335,0.4929636151846212,73687.0,28114.0,327,0.5281399358676384,66966.0,30516.0,331,0.5498048370770993,110990.0,55430.0,331
245,714196.0,477178.0,237018.0,4033,2710,1323,0.33186688248043905,0.5450462286175062,0.46056897880752967,0.0541678436564645,0.9863564427880818,0.09848591983153065,0,0.0,0,0.4811790472071581,111204.0,41664.0,333,0.5450462286175062,100049.0,48789.0,334,0.43052707258280243,81246.0,21162.0,329,0.3586248699824903,70964.0,8272.0,331,0.41362291038827625,91584.0,19712.0,336,0.4904693821517529,90712.0,34538.0,334,0.46590650842749565,63364.0,21025.0,332,0.4991758111027552,105073.0,41856.0,334
246,743058.0,439958.0,303100.0,4336,2670,1666,0.40790893846779064,0.5683335437976152,0.49841613543977015,0.05045172048238717,0.9898576054311997,0.13662998043221375,0,0.0,0,0.4422790371223505,124322.0,34357.0,332,0.5381856601686462,108695.0,52225.0,331,0.5359855781103344,80988.0,38224.0,331,0.46135732976349914,86512.0,27868.0,330,0.5076939127047266,83006.0,34504.0,338,0.5208987133651106,93456.0,41316.0,329,0.41259530848587844,47294.0,10858.0,332,0.5683335437976152,118785.0,63748.0,331
247,717453.0,405236.0,312217.0,4415,2634,1781,0.435174150780608,0.5899502463134786,0.513096023420587,0.04957130004448888,0.9907524122491295,0.0915755108697014,0,0.0,0,0.48201195710331807,103903.0,39954.0,335,0.4143029477221206,84278.0,19036.0,335,0.5459293077698284,82357.0,40508.0,331,0.5508135444151248,90960.0,45628.0,333,0.4911621184457994,86128.0,32912.0,334,0.5111632677925719,78198.0,33048.0,336,0.5194347978024548,69427.0,30266.0,334,0.5899502463134786,122202.0,70865.0,336
248,777551.0,409498.0,368053.0,4996,2707,2289,0.47334901504852994,0.6100868758962652,0.5355010118207519,0.07419691471776743,0.9811638286595342,0.08399400811007873,0,0.0,0,0.3831222027895748,110308.0,17207.0,332,0.5419179932070196,97748.0,47294.0,330,0.6041439655093975,109943.0,66877.0,337,0.4536712353133342,80728.0,25024.0,334,0.5448645676568404,91947.0,45083.0,333,0.5942527107679006,91670.0,54190.0,332,0.551948543425683,75178.0,37904.0,335,0.6100868758962652,120029.0,74474.0,332
249,695077.0,470064.0,225013.0,3862,2594,1268,0.3237238464227699,0.5742277825877895,0.4466462101318165,0.10991461546944888,0.942898374571154,0.11524568501043753,0,0.0,0,0.4246326561300361,112014.0,30284.0,340,0.5390770044375921,114068.0,54776.0,338,0.5367404592557377,79999.0,37878.0,338,0.30030512955279576,71824.0,128.0,340,0.3391889751027626,75629.0,6260.0,337,0.30768572632256,61604.0,1344.0,332,0.5742277825877895,80146.0,43980.0,333,0.5513119476652583,99793.0,50363.0,337
250,698957.0,503279.0,195678.0,3892,2759,1133,0.2799571361328375,0.5666426676755582,0.43757908329753137,0.08335258580580607,0.9649856629294624,0.1004813243160878,0,0.0,0,0.3735042273545618,117198.0,15581.0,336,0.4397003219780864,86334.0,24400.0,336,0.5666426676755582,93130.0,49774.0,329,0.3597684316580306,75852.0,9556.0,332,0.3009765625,70832.0,0.0,336,0.44297958968203965,74884.0,21092.0,332,0.5076267721119907,73156.0,30364.0,338,0.5094340934199835,107571.0,44911.0,329
251,702540.0,424981.0,277559.0,4192,2535,1657,0.3950792837418504,0.6104379294850462,0.4775716598272134,0.09960050050661458,0.9583173520390299,0.133812665471005,0,0.0,0,0.5288279023062951,123488.0,56515.0,332,0.5154372069629954,104449.0,44831.0,336,0.6104379294850462,103999.0,64540.0,333,0.287548828125,61176.0,0.0,333,0.35199110146673396,67548.0,7380.0,334,0.47146150783401963,75504.0,27352.0,334,0.507959329694127,67872.0,28269.0,336,0.5469094727434901,98504.0,48672.0,332
252,682314.0,463225.0,219089.0,3773,2697,1076,0.3210970315719737,0.593868381924833,0.4372857679955182,0.1214735181034396,0.9283610142967383,0.1384637424997872,0,0.0,0,0.4352108609906629,111506.0,30807.0,337,0.5664168230210425,103789.0,55282.0,337,0.593868381924833,103590.0,60914.0,334,0.3,76968.0,0.0,338,0.293408203125,69644.0,0.0,338,0.3141704866097358,61976.0,1472.0,331,0.4113885846269251,51689.0,12030.0,330,0.5838228036659465,103152.0,58584.0,330
253,748162.0,380669.0,367493.0,4874,2705,2169,0.4911944204597393,0.6252025049612498,0.5245002456781948,0.10547529119167343,0.9611319210660052,0.13760288547132826,0,0.0,0,0.6252025049612498,132653.0,85760.0,331,0.616766034023156,118919.0,75339.0,338,0.5014988225692311,75794.0,30530.0,331,0.5970684945119555,106547.0,62648.0,336,0.292236328125,70490.0,0.0,337,0.4417739755727039,67312.0,20368.0,336,0.536893997989748,74058.0,34596.0,332,0.5845618076725133,102389.0,58252.0,331
254,747633.0,445933.0,301700.0,4460,2761,1699,0.40354023966304264,0.6184200146503598,0.49051318256146925,0.09636779550911524,0.9628366302421592,0.11621460663186323,0,0.0,0,0.5538347368913741,132358.0,67388.0,334,0.44759551828012756,92286.0,27242.0,333,0.4407261543777047,66037.0,18683.0,334,0.5579701357395417,93108.0,48120.0,339,0.3372506334138267,82175.0,5432.0,332,0.3805133101494933,77018.0,11537.0,336,0.6184200146503598,88735.0,56510.0,329,0.5877949569893259,115916.0,66788.0,327
255,705549.0,471935.0,233614.0,3751,2539,1212,0.3311095331436933,0.5416814151833849,0.4504325887194419,0.08910834776665034,0.9623378805745876,0.12041598103037465,0,0.0,0,0.5204176205807156,125388.0,55153.0,332,0.5062072017255805,103983.0,43798.0,329,0.49112349679055417,85042.0,32424.0,333,0.3952408801572992,76748.0,15496.0,333,0.2923828125,73501.0,0.0,330,0.3373260808997447,65952.0,5136.0,332,0.5190812019182567,71111.0,31179.0,333,0.5416814151833849,103824.0,50428.0,336
256,708595.0,462083.0,246512.0,4032,2655,1377,0.3478884270986948,0.6468573878867876,0.44993360691019785,0.12063239220603883,0.9329369489021619,0.13388412986261522,0,0.0,0,0.5688984506686785,119246.0,64200.0,337,0.3953270789562562,100845.0,19325.0,334,0.6468573878867876,107689.0,74737.0,337,0.290771484375,68138.0,0.0,336,0.3665031752214212,80954.0,11052.0,334,0.31370237250750754,59604.0,2524.0,331,0.47166583875582174,66102.0,22682.0,329,0.54574306691011,106017.0,51992.0,336
257,675027.0,496402.0,178625.0,3546,2666,880,0.2646190448678345,0.5096279924763476,0.42053972463344513,0.07895756617647155,0.9659491680108248,0.12454779586594289,0,0.0,0,0.43653147745823884,110872.0,30340.0,330,0.4655438008926748,98860.0,32461.0,334,0.5096279924763476,92230.0,38695.0,330,0.29033203125,71199.0,0.0,331,0.4307114256655068,88593.0,22719.0,330,0.29619140625,64621.0,0.0,331,0.4310136868281387,51071.0,13382.0,334,0.5043659762466545,97581.0,41028.0,332
258,680908.0,450183.0,230725.0,4150,2717,1433,0.3388490075017471,0.5926767001580977,0.45509116270887184,0.10090524555276062,0.953141532842399,0.12472830397058021,0,0.0,0,0.55167064241972,127074.0,63974.0,333,0.543489328300537,94708.0,46315.0,328,0.5926767001580977,96497.0,56466.0,330,0.3933481418997001,75704.0,15664.0,331,0.30073577975999444,65436.0,288.0,337,0.41127028590245734,74020.0,15952.0,335,0.5070253032706727,62403.0,25838.0,329,0.3405131199597955,85066.0,6228.0,335
259,759749.0,456062.0,303687.0,4547,2661,1886,0.3997201707405993,0.5944004893059734,0.49054184587642446,0.08920554860484713,0.9679888004733707,0.10464459314852648,0,0.0,0,0.4673236955929955,117899.0,39800.0,337,0.5738010541671881,127328.0,69551.0,331,0.487595274141596,86214.0,32574.0,333,0.290625,68884.0,0.0,330,0.4593161303250759,85791.0,27252.0,333,0.5571761567546702,94399.0,48582.0,335,0.5944004893059734,81386.0,47944.0,332,0.49409696672389625,97848.0,37984.0,332
260,721599.0,474372.0,247227.0,4117,2711,1406,0.34260995372776243,0.5847727907026563,0.47082744071818977,0.07044691795289658,0.9781029784911432,0.10211436684363462,0,0.0,0,0.4200388375343288,114514.0,27660.0,333,0.5060159340207732,96196.0,39664.0,334,0.4920620358185336,77295.0,29555.0,325,0.4729008333044641,101036.0,33636.0,337,0.3530578064030002,78676.0,8464.0,335,0.40343162946161315,71033.0,15256.0,335,0.5847727907026563,71787.0,40907.0,332,0.5343396585001488,111062.0,52085.0,333
261,707950.0,438883.0,269067.0,4275,2606,1669,0.3800649763401365,0.614690289014588,0.4776080538568776,0.10807568252282002,0.9512892005305333,0.1102577865668477,0,0.0,0,0.3136340063539,97750.0,4756.0,334,0.5793436435586947,107160.0,59848.0,339,0.5621157202309005,89388.0,46860.0,336,0.4914836253220868,82809.0,31980.0,336,0.31623708604759027,71603.0,2556.0,331,0.42713388432093535,70173.0,17644.0,327,0.5162261760063251,69212.0,30012.0,334,0.614690289014588,119855.0,75411.0,331
262,726346.0,457715.0,268631.0,4173,2733,1440,0.369838892208396,0.5538812048821324,0.48060168687923766,0.05445694995062485,0.9873236106333954,0.11586420245998452,0,0.0,0,0.5120093428760141,129722.0,53155.0,337,0.4710579937005923,96522.0,33559.0,337,0.46834460486027396,78597.0,26670.0,332,0.4147882313022619,79286.0,18148.0,331,0.3829031230011541,78561.0,13164.0,333,0.5206292265625901,84189.0,37108.0,334,0.5211997678488823,66501.0,29433.0,334,0.5538812048821324,112968.0,57394.0,334
263,714940.0,435187.0,279753.0,4171,2707,1464,0.3912957730718656,0.6048449159298332,0.4815136460319335,0.07355660334470614,0.977196165045934,0.13556801969396015,0,0.0,0,0.56627568097841,128561.0,68503.0,331,0.4401722765900974,95509.0,26421.0,337,0.3548897579445076,65100.0,7064.0,334,0.48231741772202974,86384.0,31448.0,334,0.49852294868191543,90956.0,36016.0,333,0.4282725332392041,69830.0,17935.0,332,0.4768136371694708,64471.0,22805.0,334,0.6048449159298332,114129.0,69561.0,334
264,658968.0,383228.0,275740.0,3816,2408,1408,0.41844217018125246,0.6026610357360938,0.49060777344979445,0.06666106987005865,0.981872791259461,0.14249895290818348,0,0.0,0,0.49040598171308747,105305.0,41428.0,330,0.6026610357360938,112166.0,68028.0,326,0.5191714862626596,77394.0,33910.0,329,0.41659954192451454,66455.0,18184.0,336,0.5208215545098995,86396.0,38384.0,339,0.48384628988404654,72272.0,26955.0,326,0.3691779037303902,43732.0,6499.0,331,0.5221783938376635,95248.0,42352.0,334
265,697913.0,486335.0,211578.0,3978,2769,1209,0.3031581300248021,0.6009649749578806,0.43801700221680434,0.10136198561533699,0.949170869163274,0.1282722559975238,0,0.0,0,0.32589948326221607,106251.0,6064.0,332,0.5148408601055563,94213.0,40408.0,331,0.47678939655355973,70348.0,24956.0,327,0.327589978555282,79933.0,3232.0,330,0.5167266871326593,95280.0,41225.0,337,0.6009649749578806,115156.0,68911.0,333,0.3066163016362437,45491.0,1024.0,335,0.4347083355310371,91241.0,25758.0,332
266,791823.0,432425.0,359398.0,4723,2807,1916,0.4538867903559249,0.5997225202931536,0.522409816817546,0.05882654593009783,0.9874786328971404,0.09591205989217277,0,0.0,0,0.5997225202931536,136992.0,81370.0,334,0.5957918571367514,117035.0,69236.0,334,0.5023222258024984,85732.0,34624.0,335,0.49168472285947634,93241.0,35336.0,337,0.4291894501833407,86314.0,22268.0,336,0.5250399792876983,81115.0,36532.0,331,0.5735969244472775,87143.0,47165.0,333,0.4619308545301708,104251.0,32867.0,334
267,672747.0,485612.0,187135.0,3510,2565,945,0.2781654916335557,0.5299388858969228,0.4295704541163149,0.08591022276761437,0.9615417914534067,0.1145804068988785,0,0.0,0,0.42456420749431273,113873.0,28369.0,340,0.5221545773230273,101839.0,45248.0,329,0.5299388858969228,85414.0,39280.0,336,0.29111558686453665,65228.0,64.0,328,0.2950293612942566,75949.0,224.0,334,0.4720310911478484,82624.0,28452.0,333,0.4368479569889563,58190.0,15915.0,336,0.4648819659206581,89630.0,29583.0,336
268,748571.0,444580.0,303991.0,4354,2764,1590,0.4060950798254268,0.6136312104034658,0.4895147538539165,0.07519902162571558,0.9769451142032476,0.14380416152909992,0,0.0,0,0.6136312104034658,149950.0,94058.0,327,0.4779805653269043,102149.0,36391.0,335,0.4909189485623099,80233.0,30636.0,334,0.3644674333582136,86621.0,10128.0,334,0.44554058162675014,80839.0,22836.0,329,0.44585321223452745,74973.0,21936.0,335,0.4871337358423503,62847.0,23540.0,331,0.5905923434768109,110959.0,64466.0,335
269,684416.0,390163.0,294253.0,4224,2461,1763,0.4299329647465862,0.6284542931314361,0.48247476034021347,0.12383152148850976,0.9381973066165509,0.15679243325696635,0,0.0,0,0.6284542931314361,133667.0,87807.0,329,0.5305529715896863,88478.0,41368.0,339,0.6033903845941854,94981.0,58217.0,336,0.3681245152575024,58504.0,9428.0,334,0.3371207301802956,68956.0,5180.0,332,0.287548828125,54290.0,0.0,341,0.587516324391962,83147.0,47796.0,329,0.5170900354516401,102393.0,44457.0,331
270,694458.0,466591.0,227867.0,3899,2681,1218,0.3281220750570944,0.5927093309615774,0.44485177905269824,0.1010990640487989,0.9508874243232522,0.1332906381667427,0,0.0,0,0.5927093309615774,134515.0,78787.0,329,0.4828392601847631,98057.0,35436.0,332,0.4540787960281922,75246.0,22879.0,333,0.277001953125,60316.0,0.0,337,0.2982421875,74511.0,0.0,333,0.4500951374527846,84986.0,25097.0,335,0.5348499675552005,69481.0,32737.0,336,0.4689975996140682,97346.0,32931.0,330
271,719820.0,443237.0,276583.0,4082,2692,1390,0.3842391153343886,0.5980096192565478,0.47576369294221277,0.09254771271634041,0.9635398486177235,0.11805937595509963,0,0.0,0,0.5263574181237289,109338.0,49563.0,335,0.5980096192565478,116252.0,70208.0,331,0.5167275551828221,80692.0,35000.0,335,0.2826171875,76435.0,0.0,333,0.4214464835170437,85596.0,21008.0,335,0.49499756756830815,82427.0,31800.0,327,0.41736866193228805,57187.0,13396.0,332,0.5485850504569634,111893.0,55608.0,340
272,708418.0,469131.0,239287.0,3968,2783,1185,0.3377765669421156,0.5895800592003864,0.45616017150314553,0.08845633873254624,0.9637596861911768,0.11942701907630782,0,0.0,0,0.43201528215780627,106782.0,28152.0,336,0.4584714724643907,98258.0,30672.0,328,0.5735940755109576,98913.0,54153.0,330,0.3287510870983994,82358.0,4028.0,330,0.5023325434581846,92118.0,37142.0,341,0.40605226565016794,68287.0,14544.0,328,0.3584845864848714,50240.0,6009.0,330,0.5895800592003864,111462.0,64587.0,336
273,731638.0,421303.0,310335.0,4285,2686,1599,0.42416468253425815,0.5852399671095416,0.4999420559328092,0.08096480196137194,0.974443014884985,0.11914362020562064,0,0.0,0,0.5136886496512564,116992.0,50034.0,332,0.5820205905644777,105183.0,59307.0,334,0.5852399671095416,105649.0,60250.0,329,0.3590012107607458,77350.0,8848.0,333,0.40777585667806215,77982.0,16832.0,330,0.5481719512481202,85248.0,42304.0,337,0.4403833502858608,54495.0,15476.0,330,0.5632548711644085,108739.0,57284.0,331
274,721856.0,391072.0,330784.0,4510,2543,1967,0.45824097881017756,0.6295494432168163,0.5035223732909233,0.11334655066223918,0.9517706530262933,0.14638515160918497,0,0.0,0,0.5547542811110684,114829.0,58540.0,338,0.6138196188696363,116653.0,73216.0,335,0.6295494432168163,115703.0,76497.0,330,0.290771484375,60702.0,0.0,341,0.3673618535255697,77374.0,10409.0,332,0.5645205006815457,82716.0,43744.0,331,0.45583103652658663,53719.0,17954.0,333,0.5515707680211637,100160.0,50424.0,330
275,737588.0,479378.0,258210.0,4075,2586,1489,0.35007348275731115,0.6581094191285826,0.44376927049941717,0.12275646630217069,0.928919209384599,0.14781693845344535,0,0.0,0,0.38108851440858404,105330.0,17977.0,336,0.6581094191285826,139153.0,99664.0,332,0.49551628140749704,85417.0,33576.0,336,0.29785156249999994,75908.0,0.0,329,0.35021422795769497,75947.0,9919.0,334,0.37087135805152704,71592.0,10672.0,332,0.3826883515599178,63569.0,10488.0,340,0.613814448981534,120672.0,75914.0,331
276,695575.0,469624.0,225951.0,3833,2638,1195,0.324840599504007,0.6258437075692361,0.43060717497398476,0.1161506773258289,0.9321766568364169,0.16432789418826133,0,0.0,0,0.4462854984803905,120179.0,35067.0,338,0.6258437075692361,122258.0,79674.0,334,0.5009870753899184,89297.0,35773.0,336,0.3226778908485331,69900.0,4952.0,339,0.274365234375,63630.0,0.0,340,0.3983797825571319,75033.0,14507.0,333,0.3211154117846107,49453.0,2016.0,340,0.5552027987870576,105825.0,53962.0,330
277,678247.0,523586.0,154661.0,3662,2711,951,0.2280304962646348,0.5470704818530875,0.4093685422674689,0.1002397011300983,0.9434331830424901,0.09466518097389276,0,0.0,0,0.29622111563924225,98079.0,1500.0,341,0.4030693402038747,89270.0,18402.0,333,0.5470704818530875,80730.0,39892.0,328,0.295068359375,79967.0,0.0,337,0.291455078125,84653.0,0.0,331,0.46684180047668344,79173.0,26411.0,331,0.4325426912798946,55524.0,14621.0,334,0.5426794711869684,110851.0,53835.0,331
278,671740.0,472170.0,199570.0,3796,2703,1093,0.297094113794027,0.5597397898636681,0.44530539082366466,0.09451930326440919,0.956889134506713,0.09025776342037073,0,0.0,0,0.3432892120957263,102777.0,7734.0,332,0.4120514085484699,88238.0,20188.0,333,0.5519829941207549,87102.0,43973.0,332,0.44133452077336455,88590.0,24090.0,335,0.27451171874999997,62655.0,0.0,328,0.4555406609494489,72954.0,22716.0,335,0.5597397898636681,69098.0,35895.0,333,0.5239928214878847,100326.0,44974.0,338
279,698341.0,457669.0,240672.0,4165,2765,1400,0.3446339252600086,0.578718779477501,0.469578601113536,0.09620459428138156,0.9597173194382931,0.09455033429227244,0,0.0,0,0.3355155130559366,95402.0,7056.0,339,0.5213601614201855,110459.0,48773.0,336,0.5176228752656576,70814.0,30780.0,329,0.4490057440771396,86698.0,25837.0,332,0.294287109375,74140.0,0.0,331,0.5113198262590146,78737.0,33262.0,332,0.578718779477501,73149.0,40776.0,335,0.548798799977853,108942.0,54188.0,335
280,673106.0,488892.0,184214.0,3709,2618,1091,0.27367754855847326,0.574523627418918,0.42221447822939323,0.111365094433699,0.9349537779543566,0.1160894420789591,0,0.0,0,0.36332077744089897,104663.0,13408.0,330,0.574523627418918,105884.0,58156.0,329,0.5741025577277907,89519.0,49101.0,334,0.3377573585703248,75108.0,6904.0,332,0.29101562499999994,76741.0,0.0,335,0.5406123141006753,89220.0,42961.0,332,0.33930274788158776,43237.0,3424.0,336,0.35708081769495,88734.0,10260.0,331
281,705974.0,484669.0,221305.0,4029,2779,1250,0.3134747171992165,0.5751498946345854,0.455501898633542,0.06076291426474331,0.9825161723628583,0.09606621490309819,0,0.0,0,0.4345392192473452,112629.0,30669.0,329,0.39994689672559713,86951.0,17347.0,334,0.4860321176836594,78194.0,29391.0,331,0.4280418088162018,97352.0,23913.0,331,0.3994829959989848,88501.0,16416.0,336,0.5751498946345854,90003.0,49555.0,336,0.4020024404316348,54108.0,11070.0,333,0.5188198155303277,98236.0,42944.0,332
282,711595.0,467241.0,244354.0,4040,2626,1414,0.3433891469164337,0.5616597037757616,0.46543559570683307,0.07616887213685482,0.9739169843506958,0.10957233398211041,0,0.0,0,0.47595297485237886,127947.0,45775.0,330,0.46083768816949616,92420.0,30000.0,335,0.29794921874999997,68084.0,0.0,336,0.4707009761420692,83620.0,28940.0,334,0.4226487180361304,76082.0,18633.0,327,0.5616597037757616,93928.0,49136.0,333,0.5470512030727049,70518.0,34850.0,329,0.4866842828561236,98996.0,37020.0,334
283,744443.0,418625.0,325818.0,4487,2701,1786,0.43766681935352947,0.6204219819454169,0.5074464937315808,0.056634350878920756,0.9876972223003175,0.14276428819936493,0,0.0,0,0.48950920015062227,123030.0,46931.0,330,0.6204219819454169,128205.0,81909.0,332,0.47962959686988055,78168.0,27907.0,331,0.4853634173310505,86891.0,32111.0,334,0.5294397267860412,86672.0,39772.0,341,0.4503494074660644,71979.0,21644.0,328,0.4411152643157339,57666.0,16292.0,334,0.5637433549878366,111832.0,59252.0,335
284,713572.0,461645.0,251927.0,4000,2571,1429,0.35305056812767266,0.5750138007176346,0.461011636854082,0.09612223306205707,0.9583377681049361,0.14025003783780732,0,0.0,0,0.514840278626037,138662.0,59296.0,337,0.5750138007176346,101444.0,55797.0,333,0.5690510150188057,93308.0,50191.0,331,0.290478515625,66224.0,0.0,331,0.513336893490231,91332.0,39076.0,334,0.4621046509466671,75660.0,24840.0,339,0.4126746347615284,57240.0,13335.0,330,0.35059330564675195,89702.0,9392.0,331
285,707138.0,429317.0,277821.0,4518,2784,1734,0.3928808803939254,0.5927536514098981,0.49137189183330976,0.05643483330271554,0.9869808508464954,0.11936849667250216,0,0.0,0,0.48451958075750634,116144.0,42839.0,334,0.5210926740014079,98927.0,43860.0,338,0.4807572722071791,72212.0,26148.0,331,0.392332147564891,79324.0,13680.0,329,0.43626420816778994,76957.0,20988.0,335,0.5273055153098204,87203.0,39405.0,333,0.49595008524798545,61026.0,23636.0,337,0.5927536514098981,115345.0,67265.0,335
286,800420.0,415123.0,385297.0,4946,2655,2291,0.4813685315209509,0.6011955214743763,0.534729563473877,0.053346962804046986,0.9901451532521263,0.11310843057394848,0,0.0,0,0.559623407790288,135425.0,70319.0,333,0.47224488091303496,99473.0,34384.0,332,0.5577468663774293,82632.0,42564.0,331,0.5664610483187908,104196.0,55508.0,334,0.4286960954433873,78430.0,20463.0,334,0.5260025725742741,87376.0,39520.0,332,0.5658661148994354,81592.0,43409.0,334,0.6011955214743763,131296.0,79130.0,334
287,722434.0,455641.0,266793.0,4078,2628,1450,0.36929740294615093,0.5866196992875918,0.4862563998819722,0.05391561348860791,0.9878551622313687,0.07823863494796734,0,0.0,0,0.44625912031866555,120098.0,35729.0,335,0.4864054684579029,104311.0,39255.0,333,0.5447685125891741,79056.0,38724.0,330,0.4089680910534025,78241.0,17212.0,336,0.46069494597289073,84940.0,27556.0,332,0.5046361323235014,84676.0,34639.0,332,0.5866196992875918,80116.0,45910.0,332,0.45169922905264903,90996.0,27768.0,333
288,698826.0,496219.0,202607.0,3736,2640,1096,0.28992481676411536,0.5484497773891807,0.4442582263462297,0.08071690913879187,0.9680439447375402,0.10578384318843304,0,0.0,0,0.34117871073058625,113272.0,9008.0,332,0.540513164394867,109183.0,52264.0,336,0.46100236010487955,71223.0,23268.0,328,0.5070495829646056,90119.0,37283.0,338,0.3428974109076154,78742.0,7540.0,335,0.5484497773891807,86923.0,43192.0,332,0.4513486923013831,60985.0,18460.0,330,0.36162611197672023,88379.0,11592.0,335
289,819823.0,427862.0,391961.0,5141,2720,2421,0.4781044201004357,0.6412063855843305,0.5213756330664279,0.09661076225224337,0.9668038344387277,0.13815802313426162,0,0.0,0,0.527732892830397,134542.0,61253.0,335,0.6412063855843305,128852.0,87968.0,331,0.41298527074317315,74868.0,16684.0,341,0.3510964861420334,70740.0,7540.0,329,0.4629382591063801,86368.0,28120.0,331,0.5631356517693159,93122.0,49062.0,336,0.6004939209726411,92120.0,55363.0,335,0.6114161973831518,139211.0,85971.0,333
290,690160.0,437058.0,253102.0,4171,2657,1514,0.3667294540396424,0.5913063246077321,0.47128173956671754,0.0754017521516395,0.9750411485836337,0.12246616726556137,0,0.0,0,0.4771057925646584,110849.0,39264.0,335,0.4365817128949251,93989.0,25656.0,335,0.5812612276926693,101312.0,57109.0,333,0.47396135050360766,85880.0,29628.0,331,0.3555102582919241,69028.0,8432.0,333,0.442406090771981,74137.0,21202.0,331,0.41212115920624265,51591.0,11584.0,338,0.5913063246077321,103374.0,60227.0,337
