epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
987,1365734.0,1365734.0,0.0,916,916,0,0.0,0.186669921875,0.0400146484375,0.06891747796235739,0.2521295599107935,0.8539539910407148,916,1633836.319528549,1743468.9806688428,2100342.055036843,2143432.741627318,2194155.090997065,2653649.402198553,0,0,0.0,0,0,0,0,916,1365734.0,2378.0,0.0,1964.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1778.0,0.0,3,0.126123046875,1054.0,0.0,480,0.00732421875,99770.0,0.0,37,0.0,345.0,0.0,1,0.186669921875,1260823.0,0.0,476
988,1456294.0,1456294.0,0.0,978,978,0,0.0,0.266015625,0.04046630859375,0.08731776657959614,0.1768082430269142,0.8652844137241515,978,2536355.2168273227,2563402.6059701443,3071668.932817501,3126632.8474092055,3139509.8424394685,3141824.6445338726,0,0,0.0,0,0,0,0,978,1456294.0,2008.0,0.0,0.0,0.0,0,0.0,349.0,0.0,2,0.0,211.0,0.0,1,0.0,11541.0,0.0,10,0.057714843749999994,18072.0,0.0,480,0.0,3912.0,0.0,33,0.0,209.0,0.0,1,0.266015625,1422000.0,0.0,477
989,2699007.0,2002869.0,696138.0,1812,1347,465,0.2579237475115847,0.5088645670164805,0.06763639118956007,0.16710185800517713,0.1407724585362076,0.83043749979159,1347,2971738.564248666,3667490.114805937,4276060.831155837,4279562.430156998,4280233.338865413,4280683.015243769,0,1,0.0,0,0,0,0,1347,2002869.0,2228.0,0.0,0.0,0.0,0,0.0,9563.0,0.0,9,0.0,0.0,0.0,0,0.0,1107.0,0.0,2,0.0,947.0,0.0,397,0.0,1584.0,0.0,6,0.0322265625,448057.0,0.0,167,0.5088645670164805,2237749.0,696138.0,482
990,2511690.0,1262190.0,0.0,1681,848,0,0.0,0.230419921875,0.042144775390625,0.079275582889118,0.22035595437990557,0.7477374795456446,848,650177.9885459703,652474.3358112574,984601.571803689,1016772.8126607608,3654512.042972449,4234330.479204178,1,0,1000000.0,666,0,167,0,848,1262190.0,2254.0,0.0,0.0,0.0,0,0.0,4143.0,0.0,4,0.0,0.0,0.0,0,0.0,3376.0,0.0,4,0.0,2185.0,0.0,3,0.0,109.0,0.0,1,0.10673828125000001,1251000.0,0.0,476,0.230419921875,1250877.0,0.0,477
991,2524567.0,2524567.0,0.0,1690,1690,0,0.0,0.1849609375,0.063232421875,0.08176403665339355,0.3742527004417684,0.7447886607881669,1690,1562615.3600987163,1567134.2065938115,2075361.4381153046,2131084.566476871,3240656.6465648464,3242142.9222226143,0,0,0.0,0,0,0,0,1690,2524567.0,2516.0,0.0,0.0,0.0,0,0.1849609375,1251431.0,0.0,477,0.0,0.0,0.0,0,0.000732421875,6000.0,0.0,1,0.0,1719.0,0.0,4,0.0,12028.0,0.0,9,0.158447265625,1249766.0,0.0,479,0.16171875,3623.0,0.0,473
992,3754963.0,3754963.0,0.0,2509,2509,0,0.0,0.235693359375,0.07777099609375,0.09128376097785883,0.4205815568762759,0.6239119733004026,2509,1660915.3081896533,2119820.100463748,2769129.6514065503,2853806.7442170572,2873463.362348435,2876345.2453154325,0,0,0.0,0,0,0,0,2509,3754963.0,3445.0,0.0,1687.0,0.0,2,0.235693359375,1249500.0,0.0,482,0.0,0.0,0.0,0,0.0861328125,1249917.0,0.0,483,0.0,0.0,0.0,0,0.0,2869.0,0.0,5,0.209228515625,1249500.0,0.0,483,0.09111328125,1490.0,0.0,484
993,4475639.0,4475639.0,0.0,2991,2991,0,0.0,0.289794921875,0.09749145507812501,0.1137015390852978,0.4236990456992855,0.543973692918486,2991,2175596.115308842,2623732.9676867723,3472572.296542287,3578324.3900447367,3601120.404821159,3603233.0689309835,0,0,0.0,0,0,0,0,2991,4475639.0,2652.0,0.0,0.0,0.0,0,0.289794921875,1249500.0,0.0,471,0.0,0.0,0.0,0,0.136328125,1249500.0,0.0,487,0.0,728.0,0.0,1,0.0,609.0,0.0,3,0.261474609375,1251382.0,0.0,482,0.092333984375,723920.0,0.0,480
994,6500288.0,6392042.0,108246.0,4340,4267,73,0.016652492935697615,0.37218949050670413,0.14654810037583801,0.13548134641269582,0.5391821434563654,0.38783158530822015,4267,2217221.8738042223,1881796.2727223635,4122968.0325595257,4270088.459468736,4274410.415284107,4275319.4200953245,0,2,0.0,0,0,0,0,4267,6392042.0,2516.0,0.0,6825.0,0.0,5,0.37218949050670413,1294239.0,108246.0,482,0.0,996.0,0.0,1,0.190185546875,1251787.0,0.0,477,0.119140625,1432500.0,0.0,467,0.0,14941.0,0.0,11,0.31357421874999997,1249500.0,0.0,478,0.17729492187499998,1249500.0,0.0,483
995,6663640.0,4164640.0,0.0,4454,2788,0,0.0,0.366650390625,0.144256591796875,0.12790680644293861,0.559860313324742,0.5357831830651116,2788,2301166.4506447413,2318969.53557837,3322389.3131170813,3484404.4188380865,3520147.0649359073,4023852.8588939905,2,1,2000000.0,1332,0,334,0,2788,4164640.0,2760.0,0.0,2147.0,0.0,2,0.229833984375,1249800.0,0.0,480,0.0,0.0,0.0,0,0.121435546875,381693.0,0.0,485,0.366650390625,2528617.0,0.0,480,0.0,837.0,0.0,4,0.20683593749999998,1249500.0,0.0,492,0.229296875,1251046.0,0.0,484
996,5194408.0,4302626.0,34500.0,3472,2877,23,0.006641757828803589,0.34208847395721453,0.1545164303384018,0.10722177695172973,0.6749823614587286,0.614681162896715,2877,2744417.7068035607,2954271.922662854,4152929.572744584,4246801.478392939,4252271.50046962,4253721.259716988,1,1,857282.0,572,0,0,0,2877,4302626.0,2984.0,0.08144531249999999,546145.0,0.0,475,0.159375,1964.0,0.0,483,0.0,0.0,0.0,0,0.051708984374999996,1605.0,0.0,481,0.34208847395721453,2141455.0,34500.0,484,0.183984375,1251985.0,0.0,482,0.13725585937499998,0.0,0.0,475,0.2802734375,1251254.0,0.0,485
997,3775416.0,2524416.0,0.0,2528,1694,0,0.0,0.33129882812499994,0.13138427734375,0.13262483184311225,0.49530308051792893,0.6237317953836081,1694,3743365.3603969747,3762535.550067246,4122077.2149648783,4185723.4974184036,4201064.33242198,4202168.989171505,1,2,1000000.0,666,0,168,0,1694,2524416.0,2696.0,0.010546874999999999,126.0,0.0,485,0.090673828125,11896.0,0.0,480,0.0,712.0,0.0,1,0.0,893.0,0.0,355,0.23012695312499998,1251992.0,0.0,478,0.321337890625,1260297.0,0.0,483,0.06708984375,0.0,0.0,479,0.33129882812499994,1249500.0,0.0,484
998,3392595.0,893595.0,0.0,2271,605,0,0.0,0.227490234375,0.093603515625,0.09712913772429624,0.481525543721232,0.6223069287669174,605,2126900.6304463707,1794531.0118038654,2789816.109508872,3114304.082930107,3677087.216559339,3728563.7224446535,2,0,2000000.0,1332,0,334,0,605,893595.0,1500.0,0.085986328125,499261.0,0.0,484,0.021093749999999998,401.0,0.0,478,0.0,96.0,0.0,1,0.0,540.0,0.0,2,0.197900390625,391989.0,0.0,482,0.21635742187499998,1249911.0,0.0,478,0.0,0.0,0.0,458,0.227490234375,1250397.0,0.0,478
999,3566876.0,3566876.0,0.0,2385,2385,0,0.0,0.270703125,0.128778076171875,0.10707886447731868,0.5912328329800692,0.6368997688733782,2385,2684110.289185738,2864210.9967745543,3279197.7550950525,3339882.950534949,3361908.6406984595,3364201.779802084,0,0,0.0,0,0,0,0,2385,3566876.0,1500.0,0.270703125,1251714.0,0.0,478,0.206298828125,1253463.0,0.0,479,0.0,0.0,0.0,0,0.0,5148.0,0.0,4,0.250146484375,1049418.0,0.0,486,0.14619140625,2570.0,0.0,483,0.0,0.0,0.0,0,0.156884765625,4563.0,0.0,486
1000,3948316.0,3948316.0,0.0,2640,2640,0,0.0,0.322509765625,0.13210449218749998,0.13379080666846094,0.4936610330830698,0.6000586072644642,2640,3210680.851821028,3462918.315921426,3989908.883772689,4087091.8543179585,4109112.647456616,4112135.587896943,0,2,0.0,0,0,0,0,2640,3948316.0,2920.0,0.322509765625,1250137.0,0.0,480,0.25693359375,1251328.0,0.0,484,0.0,272.0,0.0,1,0.0,196758.0,0.0,134,0.31567382812499994,1249500.0,0.0,479,0.075439453125,118.0,0.0,484,0.0,0.0,0.0,0,0.086279296875,203.0,0.0,483
1001,2064033.0,1373876.0,0.0,1386,925,0,0.0,0.310791015625,0.095465087890625,0.12054177134990376,0.38545476694803205,0.7279724330957884,925,3206161.4615694345,3495142.979376793,3854177.7215106487,3889035.1982123945,3896016.7797529646,3896020.7370767593,2,1,690157.0,461,0,0,0,925,1373876.0,1500.0,0.21855468749999998,559153.0,0.0,475,0.310791015625,1249987.0,0.0,473,0.0,0.0,0.0,0,0.0,99770.0,0.0,68,0.2109375,132909.0,0.0,480,0.008203125,21472.0,0.0,477,0.0,0.0,0.0,0,0.015234375,742.0,0.0,487
1002,3433928.0,2184428.0,0.0,2299,1466,0,0.0,0.30947265625,0.100335693359375,0.11113861937009054,0.44905356605989855,0.7832390486929255,1466,2006302.574659127,2013759.1960923672,2970327.673589617,3014414.0369476676,3081017.9513669494,3082010.37138021,1,1,1000000.0,666,0,167,0,1466,2184428.0,1848.0,0.14794921875,0.0,0.0,482,0.204931640625,1254074.0,0.0,486,0.0,0.0,0.0,0,0.0,157.0,0.0,1,0.14033203125,1008.0,0.0,484,0.0,1338.0,0.0,148,0.0,0.0,0.0,0,0.30947265625,2177351.0,0.0,474
1003,2720794.0,2720794.0,0.0,1826,1826,0,0.0,0.295849609375,0.09847412109375,0.09841423289511454,0.500307983382667,0.712091580619481,1826,2434213.790701843,2043995.5835115314,3676304.92793411,3743397.0868887007,3760228.221337369,3762149.3365414143,1,0,0.0,0,0,0,0,1826,2720794.0,2640.0,0.08071289062499999,19430.0,0.0,476,0.1341796875,370.0,0.0,485,0.186669921875,1251000.0,0.0,469,0.0,13739.0,0.0,11,0.090380859375,211040.0,0.0,484,0.0,2550.0,0.0,3,0.0,0.0,0.0,0,0.295849609375,1222665.0,0.0,479
1004,2525520.0,2525520.0,0.0,1693,1693,0,0.0,0.23671874999999998,0.08531494140625,0.09400713545901719,0.45164506719944175,0.745482712471095,1693,2062352.5097473864,2002517.4478325844,2799825.7625119924,2861582.8345633936,3368513.8305102247,3649646.883076191,0,0,0.0,0,0,0,0,1693,2525520.0,2473.0,0.010546874999999999,0.0,0.0,479,0.065625,12452.0,0.0,478,0.23671874999999998,1249500.0,0.0,482,0.0,81.0,0.0,1,0.17583007812499998,1252598.0,0.0,487,0.0,293.0,0.0,1,0.0,272.0,0.0,2,0.193798828125,10324.0,0.0,481
1005,2761518.0,2761518.0,0.0,1849,1849,0,0.0,0.227587890625,0.071588134765625,0.09377219076582402,0.36822110909820505,0.5905227668260717,1849,2088537.6667822385,2479397.496859789,3082597.4434207915,3143730.85116344,3155664.2991930936,3157563.7454246283,0,0,0.0,0,0,0,0,1849,2761518.0,2840.0,0.0,360.0,0.0,73,0.00043945312499999996,54043.0,0.0,482,0.180908203125,506473.0,0.0,486,0.0,0.0,0.0,0,0.227587890625,1250238.0,0.0,482,0.0,32373.0,0.0,24,0.0,498407.0,0.0,333,0.16376953125,419624.0,0.0,486
1006,1256499.0,1256499.0,0.0,849,849,0,0.0,0.27890625,0.060479736328125,0.09331518727595876,0.2958123320335652,0.8714625916932679,849,3063012.9229732426,3105781.3636767864,3446066.2264303206,3472127.7390033533,3478128.594197399,3479007.2990448475,0,0,0.0,0,0,0,0,849,1256499.0,1544.0,0.0,283.0,0.0,1,0.0,668.0,0.0,5,0.11074218749999999,892.0,0.0,480,0.0,1286.0,0.0,4,0.27890625,1249500.0,0.0,482,0.0,2965.0,0.0,5,0.0,517.0,0.0,1,0.094189453125,388.0,0.0,477
1007,331626.0,331626.0,0.0,230,230,0,0.0,0.206689453125,0.0340576171875,0.06682289018479316,0.20620773404223786,0.8620735406753384,230,3364400.078512302,3566476.7482467294,3657525.469062078,3666037.4411163093,3667203.487832452,3667479.7804807425,0,0,0.0,0,0,0,0,230,331626.0,1659.0,0.0,667.0,0.0,1,0.0,2946.0,0.0,5,0.040576171875,164.0,0.0,480,0.0,1887.0,0.0,2,0.206689453125,323676.0,0.0,475,0.0,2166.0,0.0,4,0.0,0.0,0.0,0,0.0251953125,120.0,0.0,472
1008,29453.0,29453.0,0.0,27,27,0,0.0,0.13579101562499998,0.016973876953124998,0.0449086572025795,0.1250128868878051,0.8067132380402595,27,20546.533090105764,6758.0325429439545,100081.69406349651,220557.51526517613,247158.18779010273,250113.8180706501,0,0,0.0,0,0,0,0,27,29453.0,1500.0,0.0,272.0,0.0,1,0.0,144.0,0.0,1,0.0,1442.0,0.0,279,0.0,25418.0,0.0,19,0.13579101562499998,0.0,0.0,484,0.0,1589.0,0.0,3,0.0,0.0,0.0,0,0.0,588.0,0.0,173
1009,1095.0,1095.0,0.0,5,5,0,0.0,0.065771484375,0.008251953125,0.02174048619085503,0.12595086313804663,0.6565068493148651,5,556172.3882294893,2095.789756178856,1494516.0748677969,1551560.048081889,1564394.9420550598,1565821.0413854122,0,0,0.0,0,0,0,0,5,1095.0,453.0,0.000244140625,453.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.065771484375,315.0,0.0,480,0.0,327.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1010,10274.0,10274.0,0.0,16,16,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.7104097722405849,16,13652.784990526736,2627.4986276626587,47890.82034355402,147711.67241402858,170171.36412988533,172666.8854316473,0,0,0.0,0,0,0,0,16,10274.0,1500.0,0.0,7359.0,0.0,8,0.0,555.0,0.0,2,0.0,0.0,0.0,0,0.0,1149.0,0.0,1,0.0,133.0,0.0,450,0.0,678.0,0.0,3,0.0,204.0,0.0,1,0.0,196.0,0.0,1
1011,6881.0,6881.0,0.0,12,12,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.6680896671995025,12,2281.557745665312,2293.6136518120766,3045.142825955152,3212.710578607321,3250.413322954059,3254.602516770363,0,0,0.0,0,0,0,0,12,6881.0,1500.0,0.0,337.0,0.0,1,0.0,532.0,0.0,2,0.0,0.0,0.0,0,0.0,3857.0,0.0,4,0.0,0.0,0.0,0,0.0,1559.0,0.0,3,0.0,0.0,0.0,0,0.0,596.0,0.0,2
1012,565811.0,565811.0,0.0,384,384,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.846184724227701,384,140301.1817136112,132470.51476413012,297770.53831338877,311700.2674820209,313755.997721566,314113.168774724,0,0,0.0,0,0,0,0,384,565811.0,1848.0,0.0,0.0,0.0,0,0.0,96.0,0.0,1,0.0,1456.0,0.0,1,0.0,59911.0,0.0,42,0.0,479.0,0.0,1,0.0,119.0,0.0,1,0.0,0.0,0.0,0,0.0,503750.0,0.0,338
1013,229708.0,229708.0,0.0,162,162,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.7809120709770656,162,34439.9346736044,28518.16716939211,88319.92355946302,95433.04204959988,96686.46375065886,96855.35220253468,0,0,0.0,0,0,0,0,162,229708.0,2360.0,0.0,176.0,0.0,1,0.0,724.0,0.0,1,0.0,0.0,0.0,0,0.0,147167.0,0.0,100,0.0,0.0,0.0,0,0.0,80603.0,0.0,58,0.0,632.0,0.0,1,0.0,406.0,0.0,1
1014,126872.0,126872.0,0.0,89,89,0,0.0,0.007568359375,0.000946044921875,0.0025029995923767792,0.12523104414642597,0.8422780440128614,89,36522.57799264822,37169.23392641544,72951.50188746452,75492.77331132413,76270.30151282025,76356.6935352087,0,0,0.0,0,0,0,0,89,126872.0,1500.0,0.0,0.0,0.0,0,0.0,2242.0,0.0,2,0.0,0.0,0.0,0,0.0,3398.0,0.0,4,0.0,0.0,0.0,0,0.0,3241.0,0.0,4,0.0,0.0,0.0,0,0.007568359375,117991.0,0.0,48
1015,56918.0,56918.0,0.0,48,48,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.7413384166695909,48,6965.058373935521,4820.172045886517,17603.282875567675,18625.388145811557,18944.55464379859,18980.01758801937,0,0,0.0,0,0,0,0,48,56918.0,1500.0,0.0,646.0,0.0,2,0.0,76.0,0.0,1,0.0,287.0,0.0,2,0.0,2928.0,0.0,3,0.0,546.0,0.0,2,0.0,1965.0,0.0,3,0.0,11112.0,0.0,8,0.0,39358.0,0.0,58
1016,336177.0,336177.0,0.0,236,236,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.83146043602031,236,78667.44533069961,78465.19732111692,159376.9770502746,164428.25951336027,166016.639626106,166417.50180113316,0,0,0.0,0,0,0,0,236,336177.0,1500.0,0.0,17191.0,0.0,12,0.0,12912.0,0.0,12,0.0,856.0,0.0,1,0.0,1335.0,0.0,3,0.0,0.0,0.0,0,0.0,1971.0,0.0,4,0.0,0.0,0.0,0,0.0,301912.0,0.0,204
1017,139562.0,139562.0,0.0,102,102,0,0.0,0.001220703125,0.000152587890625,0.0004037096116736741,0.1264265110897289,0.838231395365499,102,26946.431487457427,23702.70887851715,63362.3981258869,66873.4565779233,67658.57978023171,67745.68503820896,0,0,0.0,0,0,0,0,102,139562.0,1500.0,0.0,3465.0,0.0,4,0.0,481.0,0.0,2,0.0,291.0,0.0,1,0.0,2584.0,0.0,4,0.0,2418.0,0.0,2,0.001220703125,130113.0,0.0,83,0.0,0.0,0.0,0,0.0,210.0,0.0,1
1018,216140.0,216140.0,0.0,152,152,0,0.0,0.0009765625,0.0001220703125,0.0003229676893389393,0.12678087452953765,0.832164337929119,152,45122.79363083055,42188.47173631191,102287.41358472107,108427.61507718444,109528.74051562535,109638.45366811752,0,0,0.0,0,0,0,0,152,216140.0,1608.0,0.0,273.0,0.0,2,0.0009765625,27531.0,0.0,16,0.0,0.0,0.0,0,0.0,1074.0,0.0,2,0.0,0.0,0.0,0,0.0,1070.0,0.0,7,0.0,695.0,0.0,1,0.0,185497.0,0.0,125
1019,1732656.0,1732656.0,0.0,1165,1165,0,0.0,0.086767578125,0.014996337890625,0.02922314776509634,0.2084681497463418,0.8000667760940428,1165,309212.43512114853,257594.5967042446,701318.4854392767,742349.1549282931,751911.7005438409,753060.672960043,0,0,0.0,0,0,0,0,1165,1732656.0,1500.0,0.0,0.0,0.0,0,0.086767578125,1249902.0,0.0,481,0.0,11796.0,0.0,8,0.033203125,462367.0,0.0,174,0.0,3336.0,0.0,4,0.0,1909.0,0.0,5,0.0,219.0,0.0,1,0.0,3127.0,0.0,3
1020,2860661.0,2860661.0,0.0,1917,1917,0,0.0,0.17265625,0.034875488281250006,0.06263945161705782,0.2366443297878772,0.7354148656551756,1917,888996.7790927999,887005.132676363,1613912.535434985,1721861.243461275,1748853.9823516984,1751690.876253128,0,0,0.0,0,0,0,0,1917,2860661.0,2296.0,0.0,13947.0,0.0,11,0.17265625,1453172.0,0.0,477,0.0,0.0,0.0,0,0.10634765625,1250120.0,0.0,480,0.0,134213.0,0.0,92,0.0,9209.0,0.0,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1021,3418351.0,3418351.0,0.0,2291,2291,0,0.0,0.23974609375,0.0521240234375,0.08712802225505484,0.2635743745320446,0.6514749728743479,2291,1449192.1230184191,1565603.582233429,2578051.463770449,2716968.0005633114,2742126.537495394,2745430.5365633965,0,0,0.0,0,0,0,0,2291,3418351.0,2219.0,0.0,14000.0,0.0,11,0.23974609375,1433723.0,0.0,484,0.0,717.0,0.0,1,0.15673828125,1249604.0,0.0,486,0.0,618.0,0.0,2,0.0,301338.0,0.0,206,0.0,547.0,0.0,1,0.0205078125,417804.0,0.0,196
1022,3757211.0,3076211.0,681000.0,2515,2061,454,0.18125146551524518,0.5068890639875671,0.08947807635782089,0.17195201974263744,0.2130861241151783,0.7907854057171664,2061,2978472.214088049,3006756.3564772606,4237774.824438095,4241907.553452635,4245479.901956957,4246083.3597073555,0,1,0.0,0,0,0,0,2061,3076211.0,1654.0,0.0,154.0,0.0,1,0.5068890639875671,2499362.0,681000.0,489,0.0,696.0,0.0,2,0.20893554687500002,1252066.0,0.0,484,0.0,0.0,0.0,0,0.0,4504.0,0.0,6,0.0,0.0,0.0,0,0.0,429.0,0.0,85
1023,3079988.0,1689569.0,139419.0,2060,1133,93,0.04526608545228097,0.2932509389516949,0.07164782244708687,0.11947113960444711,0.26452117969131983,0.7332894641147953,1133,2604169.947099768,2825667.3337420225,4244571.525363898,4246131.885207305,4247123.724822815,4247591.617070317,1,0,1000000.0,666,0,168,0,1133,1689569.0,1655.0,0.0,2188.0,0.0,3,0.2932509389516949,1581395.0,139419.0,475,0.0,0.0,0.0,0,0.26259765625,1260015.0,0.0,480,0.017333984375,234000.0,0.0,85,0.0,437.0,0.0,2,0.0,1099.0,0.0,1,0.0,854.0,0.0,1
1024,2016380.0,2016380.0,0.0,1352,1352,0,0.0,0.21533203125,0.072418212890625,0.093761053824438,0.3736566367448326,0.7555671550005454,1352,2094709.46781424,1868281.8124189377,3511936.3720417856,3562595.3604969718,3570558.695882238,3571825.884328127,0,0,0.0,0,0,0,0,1352,2016380.0,2136.0,0.0009765625,12200.0,0.0,6,0.178564453125,0.0,0.0,482,0.0,534.0,0.0,1,0.21533203125,594576.0,0.0,481,0.0,154419.0,0.0,175,0.0,5151.0,0.0,5,0.0,0.0,0.0,0,0.18447265624999998,1249500.0,0.0,477
1025,1458759.0,1458759.0,0.0,986,986,0,0.0,0.235888671875,0.06253662109375,0.08646356909574732,0.3434603911941492,0.7927357260520755,986,2276504.7162728636,2434889.9010257125,2823654.7962872386,2931182.5734061063,2938171.1431863387,2939227.2124632597,0,0,0.0,0,0,0,0,986,1458759.0,2952.0,0.0,26508.0,0.0,22,0.116455078125,88561.0,0.0,485,0.0,0.0,0.0,0,0.14794921875,32627.0,0.0,484,0.0,22167.0,0.0,18,0.0,38353.0,0.0,29,0.0,0.0,0.0,0,0.235888671875,1250543.0,0.0,483
1026,1483357.0,1483357.0,0.0,1001,1001,0,0.0,0.287109375,0.051470947265625,0.0931848161001955,0.23377748845994112,0.8320942800687896,1001,2718795.9601045256,3145179.710656047,3540102.271728277,3572958.5481954813,3578169.350241661,3578907.171004653,0,0,0.0,0,0,0,0,1001,1483357.0,1889.0,0.0,210.0,0.0,1,0.04716796875,20047.0,0.0,488,0.0,165.0,0.0,1,0.077490234375,0.0,0.0,481,0.0,723.0,0.0,3,0.0,210650.0,0.0,145,0.0,0.0,0.0,0,0.287109375,1251562.0,0.0,485
1027,3055552.0,2112052.0,943500.0,2048,1419,629,0.3087821774919883,0.5512787377121328,0.07776604338589159,0.17994704596285327,0.1573737138490171,0.791477202809836,1419,2361079.461487366,3661806.3222738504,4240137.342053676,4242142.772531049,4243510.617155232,4243659.182798147,0,1,0.0,0,0,0,0,1419,2112052.0,1755.0,0.001953125,27000.0,0.0,10,0.0,3839.0,0.0,327,0.0,1219.0,0.0,2,0.010546874999999999,30864.0,0.0,479,0.058349609375,844500.0,0.0,324,0.0,2187.0,0.0,5,0.0,0.0,0.0,0,0.5512787377121328,2145943.0,943500.0,482
1028,1767138.0,459907.0,57731.0,1192,320,39,0.032669208629999454,0.258095375392272,0.032261921924034,0.08535702222797642,0.12500678028343418,0.804158051040722,320,1049780.238383397,564042.5190560818,4241709.130819613,4242468.814355854,4243244.442469489,4243267.789356828,1,0,1000000.0,666,0,167,0,320,459907.0,1500.0,0.0,113461.0,0.0,85,0.0,161.0,0.0,1,0.0,559.0,0.0,1,0.0,469.0,0.0,75,0.0,262369.0,0.0,416,0.0,1549.0,0.0,5,0.0,184.0,0.0,1,0.258095375392272,1388386.0,57731.0,483
1029,1520497.0,1520497.0,0.0,1030,1030,0,0.0,0.185205078125,0.046343994140625,0.07547182616881074,0.2738257007597396,0.8286562716006671,1030,1445436.5402675811,1670449.9843907356,2079971.1119589568,2117267.057499083,3128109.878168089,3158267.0694662333,0,0,0.0,0,0,0,0,1030,1520497.0,1500.0,0.0,1391.0,0.0,2,0.185205078125,1251089.0,0.0,476,0.0,360.0,0.0,2,0.0,1613.0,0.0,5,0.0,426.0,0.0,2,0.017822265625,264036.0,0.0,107,0.0,0.0,0.0,0,0.167724609375,1582.0,0.0,479
1030,2508175.0,2508175.0,0.0,1678,1678,0,0.0,0.234619140625,0.05355224609375,0.07975155649340425,0.31077830428275094,0.7492458161810878,1678,1488526.1278252043,881043.4366873503,2758222.3991252957,2817701.865459149,2831265.800570492,2832757.883220792,0,0,0.0,0,0,0,0,1678,2508175.0,1500.0,0.0,279.0,0.0,1,0.234619140625,1249500.0,0.0,487,0.0,0.0,0.0,0,0.0,83.0,0.0,1,0.0,4131.0,0.0,5,0.09711914062499999,1253395.0,0.0,483,0.0,0.0,0.0,0,0.0966796875,787.0,0.0,486
1031,2512547.0,2512547.0,0.0,1686,1686,0,0.0,0.2875,0.057928466796874994,0.09931661011291405,0.2538507968574275,0.7492747896855263,1686,2203339.0421974836,1606893.1487752795,3492004.750243157,3550211.941417056,3562753.097264173,3563541.2086542845,0,0,0.0,0,0,0,0,1686,2512547.0,2189.0,0.0,236.0,0.0,1,0.2875,1249697.0,0.0,479,0.0,3083.0,0.0,3,0.0,1221.0,0.0,5,0.0,0.0,0.0,0,0.14970703125,1257596.0,0.0,484,0.0,0.0,0.0,0,0.026220703124999998,714.0,0.0,483
1032,2514095.0,2473437.0,40658.0,1687,1659,28,0.0161720221391793,0.34769346021595593,0.0685898563551195,0.12433091067507657,0.23333487426365218,0.7483631784001799,1659,2912770.925874338,2348537.444303155,4190988.895382798,4230627.068212237,4232138.514133671,4232201.024027824,0,1,0.0,0,0,0,0,1659,2473437.0,2600.0,0.0,0.0,0.0,0,0.34769346021595593,1251158.0,40658.0,485,0.0,749.0,0.0,1,0.0,2166.0,0.0,4,0.0,0.0,0.0,0,0.201025390625,1253594.0,0.0,488,0.0,0.0,0.0,0,0.0,6428.0,0.0,185
1033,2730547.0,1480661.0,0.0,1835,1001,0,0.0,0.28984374999999996,0.0648681640625,0.11337652737851459,0.24662685971547776,0.7587476520272312,1001,2832536.6640229905,2802727.482166052,3381011.043678522,3416173.3706837893,3633230.598570347,4231197.077777624,1,0,1000000.0,667,0,167,0,1001,1480661.0,2248.0,0.0,0.0,0.0,0,0.2291015625,1251663.0,0.0,488,0.0,346.0,0.0,1,0.0,4873.0,0.0,7,0.0,1949.0,0.0,3,0.28984374999999996,1471498.0,0.0,480,0.0,0.0,0.0,0,0.0,218.0,0.0,1
