epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
249,2510791.0,2125134.0,385657.0,4156,3512,644,0.15359980181544375,0.48675282097689043,0.27450555091572576,0.1737349679049563,0.7139985843596932,0.21239686019266446,3512,3439192.5413461803,4228130.114182919,4261958.288852571,4279008.9528514035,4282102.325151516,4282878.944377929,0,0,0.0,0,0,0,0,3512,2125134.0,3264.0,0.48675282097689043,477364.0,178438.0,480,0.0,131727.0,0.0,219,0.30009765625,275042.0,0.0,480,0.29914572719875465,282660.0,2167.0,484,0.3227382490864094,367506.0,17000.0,480,0.47733772755866655,506504.0,179694.0,479,0.00043945312499999996,222079.0,0.0,470,0.309532773130085,247909.0,8358.0,484
250,2725681.0,2125822.0,599859.0,4699,3648,1051,0.22007674412376202,0.5151000723937144,0.30745925156527054,0.18956975307354035,0.7245552655503535,0.19331228599384898,3648,3383664.3968945886,4225301.794921964,4291983.224140024,4297318.281384864,4299350.439114527,4300369.946616322,0,0,0.0,0,0,0,0,3648,2125822.0,3447.0,0.500152860022547,476606.0,191207.0,481,0.000732421875,165526.0,0.0,283,0.36468078979349733,293114.0,41095.0,485,0.2953125,274451.0,0.0,475,0.41507205350659865,428665.0,98571.0,478,0.5151000723937144,532494.0,229235.0,478,0.000146484375,243483.0,0.0,448,0.3684768305558074,311342.0,39751.0,477
251,2492360.0,2098054.0,394306.0,4301,3598,703,0.15820587716060275,0.46768205182621975,0.28677529608548286,0.16957774608971263,0.7409236802840422,0.19076567991782878,3598,3452288.7971936627,4227309.016342953,4288226.346743055,4296255.195286053,4301263.558325502,4302367.170073479,0,0,0.0,0,0,0,0,3598,2098054.0,3250.0,0.4244533156000266,409941.0,101997.0,482,0.000146484375,115020.0,0.0,201,0.3240316712957023,274794.0,12966.0,488,0.29970703125,299529.0,0.0,485,0.4106101755213739,414110.0,91650.0,480,0.46768205182621975,465343.0,156332.0,483,0.013330078125,227626.0,0.0,412,0.35424156069054025,285997.0,31361.0,474
252,2468397.0,2071012.0,397385.0,4264,3582,682,0.16098909535216574,0.48333651420368684,0.287982436439038,0.16995995228943603,0.7416712941975206,0.17832276372074674,3582,3356789.850694724,4235298.952938467,4280339.457676755,4293225.097007615,4299460.906347066,4300995.505401015,0,0,0.0,0,0,0,0,3582,2071012.0,3476.0,0.48333651420368684,460138.0,168855.0,479,0.000146484375,138786.0,0.0,217,0.3627573608386281,271169.0,33612.0,482,0.3088506507351004,275226.0,7694.0,479,0.3777705204985218,373889.0,59360.0,483,0.45021085121530646,418310.0,125506.0,482,0.024169921875,300303.0,0.0,485,0.2966171877710603,230576.0,2358.0,481
253,2532319.0,2137579.0,394740.0,4315,3641,674,0.15588083491850743,0.4587236632637672,0.28716378603139114,0.1710811403616774,0.7380445182942128,0.16629643619149093,3641,3431228.8603596296,4226972.937554687,4276069.09119904,4282834.399593025,4288053.297766951,4289083.674429148,0,0,0.0,0,0,0,0,3641,2137579.0,3020.0,0.4587236632637672,442273.0,140312.0,482,0.0006347656249999999,158146.0,0.0,284,0.37906171350839923,310616.0,49146.0,484,0.290771484375,265837.0,0.0,484,0.3601306128106434,377231.0,44740.0,480,0.45552786009098534,438709.0,136720.0,485,0.009082031249999999,229700.0,0.0,484,0.3433781573273339,309807.0,23822.0,478
254,2512865.0,1964561.0,548304.0,4480,3550,930,0.21819874923642926,0.5209620802832928,0.30624859002827487,0.18586368538053216,0.730816136991488,0.20027563159978756,3550,3394829.0981499404,4237184.01408501,4275405.2589426935,4280069.5437403675,4284489.091854116,4285609.410220712,0,0,0.0,0,0,0,0,3550,1964561.0,3789.0,0.5209620802832928,501351.0,221706.0,482,0.000146484375,162023.0,0.0,254,0.3571719824655106,249535.0,30726.0,483,0.2865234375,221340.0,0.0,480,0.43690806973291807,403416.0,110580.0,485,0.4434570516369646,435902.0,125109.0,490,0.00732421875,230498.0,0.0,472,0.39749539548251267,308800.0,60183.0,474
255,2594567.0,2104587.0,489980.0,4467,3618,849,0.18884846681546472,0.5374331650435898,0.2823451344579223,0.18337499268728782,0.7033275430980158,0.2122550217435124,3618,3322784.4244671864,4225592.062588036,4273849.282909013,4287951.750884051,4289837.72464041,4290277.976936907,0,0,0.0,0,0,0,0,3618,2104587.0,2876.0,0.5374331650435898,604995.0,287469.0,485,0.0016113281250000001,186867.0,0.0,340,0.3414940176702249,269408.0,21963.0,473,0.287744140625,290016.0,0.0,479,0.30007674189537503,317207.0,5067.0,487,0.48516018727034593,465987.0,172701.0,477,0.000146484375,221560.0,0.0,478,0.3050950106588431,238527.0,2780.0,473
256,2620387.0,2117954.0,502433.0,4436,3598,838,0.19173999871011413,0.5473403472967078,0.2887829353957979,0.18601400661423922,0.7067614350530496,0.20657669077124874,3598,3453960.136183478,4204095.785011768,4285036.642308155,4289658.52358045,4292030.9835846955,4292711.14383921,0,0,0.0,0,0,0,0,3598,2117954.0,3302.0,0.5473403472967078,578851.0,286516.0,481,0.000146484375,169407.0,0.0,291,0.3152474060331642,271591.0,8733.0,478,0.2982421875,319223.0,0.0,476,0.29892578125,322165.0,0.0,483,0.47733854513943863,454428.0,161974.0,479,0.000390625,193496.0,0.0,362,0.3726321065720728,311226.0,45210.0,480
257,2607157.0,2134864.0,472293.0,4391,3564,827,0.18115249676179832,0.4782096806054781,0.28560380352499026,0.18052093639612202,0.7145366492989106,0.20464978710526438,3564,3384383.495506417,4194993.446065068,4288588.342845482,4291895.076068235,4293807.993000258,4293844.966177791,0,0,0.0,0,0,0,0,3564,2134864.0,3548.0,0.4782096806054781,516352.0,183937.0,477,0.0,162501.0,0.0,273,0.3077288351912131,271804.0,4228.0,479,0.29282226562499997,280452.0,0.0,478,0.290771484375,275001.0,0.0,487,0.4779834376141845,525464.0,186432.0,487,0.000146484375,221357.0,0.0,437,0.43716824041404667,354226.0,97696.0,484
258,2489010.0,1989914.0,499096.0,4193,3345,848,0.20051988541628993,0.5050783046841271,0.28626992651892647,0.181829800802084,0.7125356695177887,0.24191194490982348,3345,3452022.363207952,4248117.291640013,4281824.001688463,4294252.61134058,4297470.9060542965,4298286.884052753,0,0,0.0,0,0,0,0,3345,1989914.0,3502.0,0.5050783046841271,565228.0,231832.0,480,0.0,150376.0,0.0,230,0.3497731213040177,285276.0,28231.0,478,0.27509765625,209911.0,0.0,487,0.28769531249999997,286458.0,0.0,480,0.48801589099434084,497169.0,187097.0,480,0.00234375,178508.0,0.0,357,0.38215537641892633,316084.0,51936.0,481
259,2592324.0,1991222.0,601102.0,4538,3499,1039,0.23187765109608205,0.4995315211328702,0.30411654840590274,0.19264826002530988,0.7136326308844398,0.2079464218207292,3499,3235932.045394537,4239976.355187386,4283240.916302154,4287357.880466154,4289717.586080227,4289987.939997077,0,0,0.0,0,0,0,0,3499,1991222.0,4190.0,0.4995315211328702,516352.0,206057.0,474,0.0,155855.0,0.0,277,0.4585948107830824,354387.0,112927.0,482,0.27377929687499997,253240.0,0.0,486,0.26645507812499997,230445.0,0.0,485,0.4888256126452911,513171.0,193950.0,475,0.007568359375,250847.0,0.0,478,0.43817770831097824,318027.0,88168.0,477
260,2518341.0,2050118.0,468223.0,4280,3462,818,0.18592517852030357,0.508718110728234,0.2809865312278953,0.18161300024224297,0.7053399094426668,0.20748892822695586,3462,3371289.1717050094,4225978.45097357,4291211.6864789445,4295153.677031879,4297261.434230157,4298041.454815209,0,0,0.0,0,0,0,0,3462,2050118.0,3285.0,0.508718110728234,547831.0,228845.0,480,0.00048828125,162239.0,0.0,298,0.4151848559033514,302450.0,69823.0,477,0.27216796875,279757.0,0.0,488,0.2607421875,290432.0,0.0,479,0.4654283924659979,469718.0,155547.0,478,0.000146484375,193897.0,0.0,361,0.32501596885057954,272017.0,14008.0,484
261,2676223.0,2180784.0,495439.0,4571,3730,841,0.18512620211394934,0.5501252776895136,0.2799849501350984,0.18265645317308524,0.701460121029239,0.197063594849906,3730,3199173.568115714,4209270.688584119,4280783.2876174245,4289583.36255205,4291801.169836224,4293056.4599172175,0,0,0.0,0,0,0,0,3730,2180784.0,2768.0,0.5501252776895136,606413.0,303240.0,477,0.0,182154.0,0.0,331,0.3599658861567377,285727.0,34770.0,480,0.2853515625,338341.0,0.0,479,0.255322265625,288932.0,0.0,485,0.4586774963352145,456200.0,144911.0,482,0.00673828125,271164.0,0.0,481,0.3236988315243214,247292.0,12518.0,481
262,2537392.0,2105040.0,432352.0,4334,3573,761,0.17039227679444086,0.5043449776127232,0.2756013559171686,0.17663020093195542,0.7088477305627742,0.19133031080731722,3573,3231946.0736100473,4192229.6901121736,4283067.2736287415,4289154.174817899,4295111.815452301,4296265.807074487,0,0,0.0,0,0,0,0,3573,2105040.0,3471.0,0.5043449776127232,552546.0,225820.0,481,0.000244140625,164412.0,0.0,267,0.39072511934467347,307984.0,55974.0,479,0.28447265625,304034.0,0.0,479,0.24565429687499998,258951.0,0.0,479,0.46009065471417887,442760.0,141677.0,479,0.00751953125,258796.0,0.0,484,0.3117594706657734,247909.0,8881.0,485
263,2504451.0,2051570.0,452881.0,4262,3470,792,0.18083044946776752,0.5248049775804582,0.27340403045761663,0.18325154166674248,0.6900133738217351,0.22100117950001819,3470,3297902.881977298,4116816.099995494,4277762.355150165,4282729.238465961,4285105.844173734,4287607.903702021,0,0,0.0,0,0,0,0,3470,2051570.0,3683.0,0.5248049775804582,515078.0,231886.0,483,0.000146484375,152101.0,0.0,281,0.3481909088169637,280907.0,27815.0,474,0.277880859375,270851.0,0.0,484,0.25322265625,370795.0,0.0,477,0.4970488572635114,490183.0,193180.0,479,0.00029296875,206347.0,0.0,417,0.28564453125,218189.0,0.0,481
264,2669147.0,2227483.0,441664.0,4573,3782,791,0.165470092130557,0.5224347847612674,0.27512257626312475,0.17723897252583576,0.7067052419112098,0.20259913560399623,3782,3301761.9149187724,4121398.2009684145,4265750.2382809725,4275219.142028809,4279854.912592461,4281601.352099359,0,0,0.0,0,0,0,0,3782,2227483.0,3428.0,0.5224347847612674,608710.0,270856.0,481,0.00087890625,165349.0,0.0,282,0.37040705058124385,294132.0,41619.0,475,0.30083007812499996,335598.0,0.0,473,0.253125,315335.0,0.0,477,0.4480801810124867,436213.0,129189.0,484,0.002978515625,222512.0,0.0,432,0.30224609375,291298.0,0.0,485
265,2785485.0,2145074.0,640411.0,4829,3741,1088,0.22991005157091127,0.5528481709637856,0.2983518074458089,0.19732241572238352,0.6956924188822138,0.2031231993710252,3741,3255522.5688216644,4223232.402969122,4263925.511830986,4270989.224933589,4275024.000462851,4276249.615622163,0,0,0.0,0,0,0,0,3741,2145074.0,2912.0,0.5528481709637856,604705.0,305679.0,487,0.000146484375,186271.0,0.0,334,0.3617465196167056,276550.0,34152.0,482,0.297021484375,302937.0,0.0,479,0.252197265625,333753.0,0.0,480,0.531783357539931,530847.0,246083.0,486,0.0005859375,245999.0,0.0,476,0.39048523957104886,304423.0,54497.0,480
266,2704093.0,2133204.0,570889.0,4559,3549,1010,0.2111203275922832,0.5308878583657297,0.29524063899695796,0.18888573270796072,0.7095706919087167,0.22018173006623654,3549,3376850.2620202648,4244710.108446121,4273991.038004303,4279018.891525185,4281202.650038363,4282364.7532583475,0,0,0.0,0,0,0,0,3549,2133204.0,3023.0,0.5308878583657297,597539.0,275929.0,485,0.0,123213.0,0.0,203,0.41663217589917173,314727.0,73599.0,479,0.2923828125,283162.0,0.0,478,0.25478515625000003,344957.0,0.0,478,0.455998256001108,490826.0,153136.0,489,0.000146484375,240430.0,0.0,460,0.41109236858465426,309239.0,68225.0,479
267,2659746.0,2179334.0,480412.0,4382,3617,765,0.18062326252206032,0.5209318026388309,0.29012713293163367,0.18085657660680968,0.7201554590432215,0.22148120534817983,3617,3453308.3022047854,4234177.285804808,4281457.368461537,4287192.461780334,4290562.496882303,4291149.767765224,0,0,0.0,0,0,0,0,3617,2179334.0,3294.0,0.5209318026388309,540656.0,239213.0,478,0.0,122800.0,0.0,184,0.3745675548496802,288211.0,43489.0,477,0.3269516764696268,336548.0,14723.0,476,0.281787109375,405216.0,0.0,475,0.4520438329943259,479725.0,146019.0,480,0.000390625,207581.0,0.0,421,0.36434446212560545,279009.0,36968.0,478
268,2782703.0,2205482.0,577221.0,4723,3744,979,0.20743176688277543,0.5513021090758582,0.30268248358689465,0.19027709570006612,0.7167529447094931,0.21512756661418764,3744,3413346.5175080225,4252312.454704225,4289058.280163485,4291515.099238671,4293302.701223543,4294471.4709563255,0,0,0.0,0,0,0,0,3744,2205482.0,2897.0,0.5513021090758582,591798.0,297209.0,478,0.0,160898.0,0.0,294,0.4033700270484256,294261.0,61439.0,484,0.30821452504464536,316662.0,5388.0,481,0.30400390624999996,427131.0,0.0,478,0.46837092662475344,483229.0,162865.0,484,0.0,212476.0,0.0,415,0.38619837465147416,296248.0,50320.0,483
269,2872574.0,2153814.0,718760.0,4908,3723,1185,0.25021461588108773,0.5401378116607062,0.32488347332694073,0.192509837342046,0.7401289030912083,0.21188618639589452,3723,3369998.452628776,4262854.6404826045,4290426.147045595,4292680.982227904,4294025.682636264,4296090.917458475,0,0,0.0,0,0,0,0,3723,2153814.0,3292.0,0.5401378116607062,604303.0,290232.0,482,0.00048828125,162326.0,0.0,321,0.3911306067686562,277544.0,51236.0,485,0.386012691752879,326470.0,56735.0,480,0.37781196344072676,436265.0,62866.0,478,0.4867061004972324,501224.0,187310.0,481,0.007568359375,242220.0,0.0,429,0.4092119718703251,322222.0,70381.0,477
270,2872543.0,2155847.0,716696.0,4722,3550,1172,0.24949878905206982,0.5246735327877293,0.3200584387769915,0.19337507694021502,0.7325795170201929,0.2121874676897788,3550,3457882.694761813,4257369.836822003,4283371.544153333,4286527.021782509,4287993.612234829,4288644.238419056,0,0,0.0,0,0,0,0,3550,2155847.0,2805.0,0.5084317853355187,566689.0,236232.0,486,0.0,160553.0,0.0,241,0.3805186804493265,297445.0,47435.0,482,0.35605659691533975,309169.0,35930.0,476,0.41303803066880923,437034.0,99059.0,483,0.5246735327877293,553525.0,248887.0,475,0.0,232027.0,0.0,465,0.3777488840592087,316101.0,49153.0,475
271,2819958.0,2144811.0,675147.0,4791,3608,1183,0.23941739557823194,0.5264937651191958,0.31889175479382204,0.19129631237888436,0.7353729360182016,0.20106159382515632,3608,3394557.785309623,4250152.697658986,4269670.526831123,4275489.448492952,4279441.691493004,4279997.946013689,0,0,0.0,0,0,0,0,3608,2144811.0,3908.0,0.5264937651191958,560494.0,254061.0,479,0.000244140625,153692.0,0.0,245,0.4221101069141185,314458.0,76797.0,478,0.32109181462153885,306838.0,12554.0,481,0.43649207229165227,473056.0,128952.0,478,0.4762968558363948,474940.0,167600.0,471,0.00732421875,251890.0,0.0,455,0.3610810641926761,284590.0,35183.0,483
272,2751217.0,2175365.0,575852.0,4502,3550,952,0.20930809892494842,0.5017875982880933,0.30671138737473636,0.18348628325247696,0.7364382419171551,0.1998649597614437,3550,3412085.0802379665,4244366.836840004,4268135.762679162,4281286.473060301,4283808.303693829,4285009.325980723,0,0,0.0,0,0,0,0,3550,2175365.0,4029.0,0.5017875982880933,532451.0,215196.0,476,0.0,140723.0,0.0,228,0.3839786387161931,295227.0,49845.0,471,0.40214691529475016,339762.0,69544.0,476,0.39847090670750235,432238.0,85379.0,484,0.45459242980106884,483117.0,149514.0,481,0.003662109375,258429.0,0.0,483,0.3090525008152829,269270.0,6374.0,476
273,2784255.0,2153681.0,630574.0,4709,3695,1014,0.22647853734661508,0.5363800747282248,0.3136111554576906,0.18678594541645138,0.7381511434500135,0.20124310632467224,3695,3332830.7177523146,4246623.865558505,4261240.514263165,4264027.9511473635,4266556.096437497,4267038.730502069,0,0,0.0,0,0,0,0,3695,2153681.0,2833.0,0.5363800747282248,571199.0,269817.0,477,0.000244140625,170721.0,0.0,310,0.36651432122719435,252791.0,35554.0,484,0.3912008135055369,341826.0,62383.0,479,0.40821673605844294,428029.0,93016.0,485,0.45090111953304235,478091.0,144429.0,482,0.0078125,265832.0,0.0,479,0.3476195379840833,275766.0,25375.0,484
274,2804113.0,2154204.0,649909.0,4720,3579,1141,0.23176990370930123,0.5305463486637608,0.3148269406900497,0.1883862016598211,0.7363451199217467,0.20958690858749263,3579,3453973.107339539,4244152.25478375,4263451.308458805,4266229.382389337,4267960.181294386,4268301.867770314,0,0,0.0,0,0,0,0,3579,2154204.0,3207.0,0.5305463486637608,573466.0,264757.0,489,0.000146484375,144531.0,0.0,207,0.3550399228080633,278652.0,29395.0,480,0.34396736472288403,310520.0,28943.0,481,0.43456781792680266,450196.0,120900.0,480,0.4417495553917866,481349.0,136368.0,481,0.003955078125,246193.0,0.0,483,0.40864295350710006,319206.0,69546.0,484
275,2670165.0,2187382.0,482783.0,4371,3571,800,0.18080642956521406,0.49124661053009855,0.2894260404869176,0.17818387849290004,0.7251528822453017,0.21681089932644615,3571,3429309.299293653,4243896.480264306,4262067.852387935,4267766.355920976,4270023.24899855,4270582.325071871,0,0,0.0,0,0,0,0,3571,2187382.0,3686.0,0.49124661053009855,535966.0,204794.0,480,0.000146484375,150029.0,0.0,268,0.30596007354388977,243459.0,3544.0,481,0.300537109375,310910.0,0.0,480,0.3882441693167327,436074.0,77473.0,481,0.4626928069949985,486234.0,158356.0,487,0.00043945312499999996,220656.0,0.0,446,0.3661416166346215,286837.0,38616.0,476
276,2797944.0,2148296.0,649648.0,4800,3694,1106,0.23218763492049868,0.5423776807076844,0.3110704677757722,0.19047226152291147,0.7273117083222169,0.2063369567082114,3694,3276964.610864855,4248406.764217913,4266217.872890237,4269280.44987965,4271723.5753425285,4274105.714612126,0,0,0.0,0,0,0,0,3694,2148296.0,3508.0,0.5423776807076844,592241.0,287092.0,479,0.000390625,187860.0,0.0,337,0.290478515625,230258.0,0.0,480,0.35704863440130763,324167.0,36670.0,481,0.4147455660705034,428616.0,98238.0,482,0.477569785097271,481835.0,171401.0,482,0.008251953125,263523.0,0.0,479,0.39770098217941086,289444.0,56247.0,483
277,3004353.0,2142116.0,862237.0,5077,3642,1435,0.28699590227912625,0.5704845329229746,0.3336618144580391,0.20228731796015822,0.7312311277412047,0.22808533983856094,3642,3409716.9461343903,4243954.805519611,4277781.377024656,4282467.054960245,4285583.284641568,4286859.388378322,0,0,0.0,0,0,0,0,3642,2142116.0,3039.0,0.5704845329229746,616697.0,333614.0,475,0.000146484375,152616.0,0.0,259,0.4156653236182981,337591.0,74139.0,483,0.3430423360039581,315635.0,29853.0,485,0.4471454776803147,460860.0,136167.0,481,0.5021284604729733,582835.0,235672.0,480,0.0033691406249999997,235465.0,0.0,479,0.387312759965794,302654.0,52792.0,480
278,2796609.0,2035361.0,761248.0,4746,3406,1340,0.27220394413377047,0.5534537247583025,0.32475478531828,0.19956910133842423,0.7258801866662492,0.23917282501772674,3406,3556394.901602244,4238440.112036437,4285099.913454384,4292957.598078504,4296720.134701006,4297477.885184467,0,0,0.0,0,0,0,0,3406,2035361.0,3703.0,0.5534537247583025,588857.0,298496.0,484,0.000146484375,128923.0,0.0,198,0.4371702153981173,334700.0,91691.0,485,0.29091796875,282635.0,0.0,475,0.42106732120027324,420425.0,101471.0,479,0.49162954975370976,527884.0,202471.0,485,0.00205078125,185715.0,0.0,356,0.4016022370608373,327470.0,67119.0,486
279,2766866.0,2154256.0,612610.0,4656,3617,1039,0.2214093490613567,0.46823382952348924,0.31778702439909134,0.1856390848543418,0.7455764291750678,0.1986953831519127,3617,3463734.6994656273,4250100.460894167,4299378.151766658,4303066.977218223,4305411.857968984,4306462.89485997,0,0,0.0,0,0,0,0,3617,2154256.0,3310.0,0.4610008702127834,478044.0,153931.0,489,0.0,153564.0,0.0,263,0.42364566961988304,287596.0,71120.0,477,0.3719631870609684,369955.0,48947.0,481,0.41669356607854247,444411.0,104501.0,482,0.46823382952348924,518193.0,174507.0,482,0.00029296875,217453.0,0.0,420,0.40046610394706417,297650.0,59604.0,476
280,2750736.0,2160181.0,590555.0,4581,3556,1025,0.21468981392616368,0.5448541242393099,0.29878344980885585,0.18626860601719478,0.7201209451067877,0.2300511572175592,3556,3421687.7187256766,4245136.942220271,4287912.001303121,4298891.179166282,4301767.891909138,4303207.780151844,0,0,0.0,0,0,0,0,3556,2160181.0,3712.0,0.5448541242393099,599723.0,293865.0,483,0.0,153169.0,0.0,245,0.31845755721306634,240073.0,10269.0,491,0.34584705349990236,315507.0,29115.0,486,0.3281485002381063,386185.0,24117.0,478,0.48966696157757106,537318.0,203718.0,474,0.007861328125,252462.0,0.0,425,0.35543207357789064,266299.0,29471.0,478
281,2773832.0,2146681.0,627151.0,4675,3606,1069,0.22609552417017317,0.5424632536104866,0.3028382807778327,0.19200465677614215,0.7132786868760834,0.2104927407283499,3606,3357302.9274014547,4253457.20895949,4288604.933054507,4294450.482949823,4296861.63927013,4297618.700304031,0,0,0.0,0,0,0,0,3606,2146681.0,2968.0,0.5424632536104866,567349.0,275455.0,476,0.0,183206.0,0.0,303,0.30950237799406477,276234.0,4980.0,484,0.3477346791585763,276313.0,32046.0,483,0.3530897721146043,409790.0,42831.0,484,0.5254842449110969,553843.0,249928.0,481,0.0026367187499999997,247701.0,0.0,479,0.34179519968383265,259396.0,21911.0,474
282,2703024.0,2156137.0,546887.0,4599,3688,911,0.2023241377065094,0.5368071612652987,0.2960344016659915,0.18551778781099487,0.7180176764333788,0.19428665820207303,3688,3223503.826850975,4240829.0399077535,4283896.830078607,4288678.274982412,4290620.162789281,4292184.321131587,0,0,0.0,0,0,0,0,3688,2156137.0,3394.0,0.5368071612652987,548397.0,260050.0,484,0.000244140625,213482.0,0.0,404,0.31174397232558804,242128.0,6893.0,477,0.28842773437499997,276970.0,0.0,482,0.3936609530993781,434813.0,81450.0,480,0.457963315930905,494148.0,156018.0,476,0.001025390625,245768.0,0.0,481,0.3784025450817618,247318.0,42476.0,478
283,2767763.0,2194030.0,573733.0,4668,3721,947,0.20729123122174833,0.5248257090423358,0.3016003307355315,0.18602548892978646,0.7244089589607717,0.2050941952038523,3721,3354451.3589020977,4229181.476546705,4272369.304285884,4278247.772955561,4283143.155871336,4284863.940931499,0,0,0.0,0,0,0,0,3721,2194030.0,3653.0,0.5248257090423358,547174.0,246091.0,475,0.000146484375,158576.0,0.0,275,0.37476756996913263,304612.0,44985.0,483,0.3389792720567035,339908.0,21586.0,477,0.40370793244447056,448593.0,93571.0,479,0.4751608342466094,478132.0,167500.0,483,0.0037109375,251568.0,0.0,479,0.29150390625,239200.0,0.0,476
284,2715558.0,2106608.0,608950.0,4612,3571,1041,0.2242448881592659,0.5625045884627846,0.3019081391462053,0.19140179701613244,0.7133061636462008,0.21876360217679025,3571,3415556.191122928,4233183.891856134,4267984.688967884,4270528.2589581255,4272361.265495534,4273984.681362927,0,0,0.0,0,0,0,0,3571,2106608.0,3417.0,0.5625045884627846,593519.0,311487.0,476,0.000390625,160471.0,0.0,281,0.30794428117720507,249846.0,6312.0,477,0.29892739680492825,299336.0,761.0,486,0.39393904687539744,392885.0,74390.0,474,0.48789419520495564,490715.0,184405.0,476,0.005322265624999999,233014.0,0.0,397,0.3583427140193712,295772.0,31595.0,480
285,2817065.0,2173934.0,643131.0,4854,3759,1095,0.22829824657932982,0.5406898416202938,0.31980177998623327,0.18938188231427683,0.7403665758754714,0.17015950111197298,3759,3324769.7300611935,4239160.299887955,4265939.9091798365,4270293.102391181,4273820.211780785,4275532.157127202,0,0,0.0,0,0,0,0,3759,2173934.0,3521.0,0.5406898416202938,532644.0,256404.0,485,0.0,187501.0,0.0,321,0.4074530055320861,305129.0,63667.0,486,0.3319946402306123,289967.0,19914.0,488,0.4063871835141014,437617.0,92900.0,482,0.4392526013405337,460269.0,128457.0,476,0.0103515625,270717.0,0.0,485,0.42228540515223906,333221.0,81789.0,479
286,2717186.0,2101414.0,615772.0,4587,3614,973,0.22662121768623855,0.5316824322641335,0.3046011802145506,0.18746385140770935,0.7252864075326653,0.21646917067878313,3614,3281587.7176166666,4230126.0250278115,4266471.926525185,4272921.748617102,4274304.652318565,4274995.585467041,0,0,0.0,0,0,0,0,3614,2101414.0,3730.0,0.5316824322641335,521917.0,241838.0,481,0.0,157975.0,0.0,290,0.3551472658505636,264961.0,29379.0,484,0.284912109375,258419.0,0.0,475,0.3838497469970041,399986.0,67429.0,478,0.5204332743440487,580093.0,255517.0,480,0.0220703125,258913.0,0.0,476,0.33871430038565464,274922.0,21609.0,482
287,2736567.0,2207797.0,528770.0,4551,3616,935,0.19322384578926802,0.5342833782353844,0.29603788138223364,0.18155304433014632,0.7266877973439456,0.21770785257587333,3616,3398323.3796494473,4235299.53752768,4269164.004139513,4272492.538476425,4275984.126991862,4277572.840111375,0,0,0.0,0,0,0,0,3616,2207797.0,3646.0,0.5342833782353844,559067.0,262124.0,482,0.0,127284.0,0.0,217,0.3280708536355864,263447.0,15485.0,479,0.28388671875,313911.0,0.0,485,0.3027120320387608,395993.0,3076.0,483,0.4542325618059453,507435.0,156526.0,491,0.026416015625,241106.0,0.0,475,0.438701490967192,328324.0,91559.0,484
288,2730957.0,2199756.0,531201.0,4548,3671,877,0.19451093517766843,0.514059958049186,0.2989491565917217,0.1791571154556493,0.7357556592714141,0.20415082515030436,3671,3411767.080526991,4242906.155778408,4269097.755312175,4274813.146040636,4278018.380019438,4279194.075352073,0,0,0.0,0,0,0,0,3671,2199756.0,3643.0,0.514059958049186,540635.0,231615.0,485,0.0,140121.0,0.0,232,0.39047713841900744,304554.0,54575.0,478,0.299755859375,339192.0,0.0,485,0.33947479732503794,361393.0,28673.0,481,0.48800781716228603,523650.0,197054.0,473,0.0265625,263306.0,0.0,484,0.3332551824032567,258106.0,19284.0,482
289,2701733.0,2166996.0,534737.0,4584,3736,848,0.1979237030454156,0.5337045325543397,0.2986054270303874,0.17978630218077427,0.7339411639878811,0.19736170265529562,3736,3333537.1556116934,4232317.229828656,4259069.61209628,4266613.70295879,4270728.235464754,4272109.878472507,0,0,0.0,0,0,0,0,3736,2166996.0,2886.0,0.5337045325543397,565420.0,264172.0,478,0.0,151386.0,0.0,309,0.3778309030565052,283873.0,46101.0,478,0.294140625,296493.0,0.0,484,0.3093878974975382,344271.0,6195.0,475,0.4929432860026869,505635.0,195019.0,481,0.037841796875,271066.0,0.0,476,0.34299437525702897,283589.0,23250.0,491
290,2645184.0,2143024.0,502160.0,4572,3691,881,0.1898393457695192,0.5039352503518999,0.299265428638001,0.17609833567550467,0.7428013532070512,0.20070305128112076,3691,3437058.850089272,4237960.217099845,4265440.213109016,4269809.86554994,4271802.841544481,4272273.439342141,0,0,0.0,0,0,0,0,3691,2143024.0,3384.0,0.5039352503518999,497300.0,202834.0,484,0.0,135943.0,0.0,242,0.3199327009208045,271556.0,9871.0,482,0.3163925688667119,339645.0,8515.0,477,0.34098092757073767,352879.0,29026.0,482,0.5034983346776836,518218.0,210913.0,479,0.039501953124999996,242306.0,0.0,484,0.36988169359117057,287337.0,41001.0,479
