epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
122,245829.0,161909.0,43538.0,415,246,76,0.17710685069702853,0.5675240092725424,0.24018974030106366,0.16032569606318156,0.6917784865571902,0.45808112549780455,0,2,0.0,0,0,0,0,2265,533303.0,6228.0,0.2197265625,25500.0,0.0,49,0.5675240092725424,63413.0,33929.0,49,0.11982421874999999,25260.0,0.0,50,0.20610351562499998,0.0,0.0,50,0.3706443037609668,67869.0,9609.0,46,0.160546875,49975.0,0.0,47,0.0,0.0,0.0,0,0.2771484375,13812.0,0.0,48
123,250821.0,169351.0,25056.0,412,252,35,0.09989594172736693,0.4190863937680309,0.22070412043384524,0.12481440980701336,0.7576786869261444,0.4898338855199518,2,0,96796.0,218,0,0,0,2404,540978.0,5264.0,0.2150390625,22756.0,0.0,49,0.4190863937680309,76598.0,18266.0,47,0.12470703124999999,49488.0,0.0,49,0.19921875,0.0,0.0,47,0.3680797728277311,47226.0,6790.0,50,0.16909179687499998,54753.0,0.0,48,0.0,0.0,0.0,0,0.27041015625,0.0,0.0,46
124,252822.0,215383.0,37439.0,422,372,50,0.1480844230328051,0.609526222955782,0.24041807279134775,0.16024555851742908,0.6923958277642607,0.5079275142194897,0,1,0.0,0,0,0,0,2320,568918.0,6461.0,0.2103515625,24000.0,0.0,48,0.609526222955782,60497.0,37439.0,48,0.143994140625,73813.0,0.0,50,0.19218749999999998,0.0,0.0,48,0.28916015624999997,0.0,0.0,48,0.203173828125,64657.0,0.0,47,0.011572265625000001,29855.0,0.0,48,0.26337890625,0.0,0.0,48
125,239276.0,211513.0,1500.0,434,367,1,0.006268911215500066,0.3093621607207969,0.2034041568088496,0.08583120575200665,0.848851896235961,0.5370534445577484,1,0,26263.0,66,0,0,0,2098,543406.0,8062.0,0.20595703125,17268.0,0.0,47,0.3093621607207969,51763.0,1500.0,51,0.159423828125,72123.0,0.0,48,0.18515625,0.0,0.0,48,0.28183593749999997,0.0,0.0,50,0.21630859375,71757.0,0.0,50,0.012841796875,26365.0,0.0,49,0.25634765625,0.0,0.0,48
126,275170.0,275170.0,0.0,478,478,0,0.0,0.290185546875,0.2049072265625,0.08308213082198658,0.8588117148267657,0.4514709088926838,0,0,0.0,0,0,0,0,2793,657841.0,6568.0,0.2015625,22756.0,0.0,47,0.290185546875,24128.0,0.0,49,0.16376953125,65136.0,0.0,52,0.185009765625,20352.0,0.0,48,0.274951171875,0.0,0.0,47,0.254150390625,103883.0,0.0,47,0.0150390625,24406.0,0.0,46,0.25458984375,14509.0,0.0,47
127,294851.0,294851.0,0.0,499,499,0,0.0,0.286181640625,0.207049560546875,0.08458241272626563,0.8569841128989772,0.44371182393819186,0,0,0.0,0,0,0,0,2506,656479.0,8043.0,0.196728515625,22628.0,0.0,49,0.28564453125,22628.0,0.0,47,0.163330078125,52284.0,0.0,50,0.18623046875,27047.0,0.0,51,0.26791992187499997,0.0,0.0,48,0.286181640625,123235.0,0.0,49,0.0162109375,27647.0,0.0,47,0.254150390625,19382.0,0.0,47
128,210875.0,210875.0,0.0,322,322,0,0.0,0.29252929687499996,0.20476684570312498,0.08597996074576178,0.8501165513870622,0.5339377593360988,0,0,0.0,0,0,0,0,2489,568992.0,7441.0,0.19218749999999998,25500.0,0.0,48,0.28125,21384.0,0.0,47,0.166162109375,47116.0,0.0,48,0.187451171875,24788.0,0.0,48,0.2607421875,0.0,0.0,49,0.29252929687499996,86153.0,0.0,48,0.00849609375,0.0,0.0,46,0.24931640624999998,5934.0,0.0,48
129,179319.0,179319.0,0.0,267,267,0,0.0,0.300390625,0.201904296875,0.0881350598105807,0.8399487491856317,0.5364483127833626,0,0,0.0,0,0,0,0,2106,518133.0,7309.0,0.187646484375,21384.0,0.0,48,0.279345703125,28540.0,0.0,45,0.163916015625,36931.0,0.0,51,0.186474609375,21168.0,0.0,49,0.2537109375,0.0,0.0,48,0.300390625,71296.0,0.0,49,0.0013183593749999999,0.0,0.0,49,0.242431640625,0.0,0.0,47
130,157353.0,154507.0,2846.0,232,226,6,0.018086722210571022,0.3318549410813859,0.20292595943204822,0.09300299590055398,0.8264134608216007,0.5439084415295534,0,0,0.0,0,0,0,0,1758,481289.0,7596.0,0.182958984375,24000.0,0.0,48,0.28032226562499996,41999.0,0.0,48,0.164404296875,32287.0,0.0,47,0.17958984375,0.0,0.0,47,0.2466796875,0.0,0.0,48,0.3318549410813859,52005.0,2846.0,47,0.00029296875,1572.0,0.0,10,0.2373046875,5490.0,0.0,48
131,196822.0,146966.0,49856.0,279,206,73,0.2533050167156098,0.6374165865807558,0.2379473369944695,0.1696558354449069,0.6629693706183418,0.441160032923148,0,1,0.0,0,0,0,0,2360,534998.0,8980.0,0.17841796875,24128.0,0.0,48,0.276123046875,25890.0,0.0,48,0.15996093749999998,22756.0,0.0,46,0.17255859375,0.0,0.0,48,0.23979492187499998,0.0,0.0,47,0.6374165865807558,73879.0,49856.0,47,0.002734375,31119.0,0.0,49,0.236572265625,19050.0,0.0,49
132,217544.0,179175.0,0.0,332,250,0,0.0,0.29560546875,0.19425048828125,0.08618708952625502,0.8355198267238426,0.4243946052292862,0,1,0.0,0,0,0,0,1771,542451.0,8676.0,0.1740234375,22756.0,0.0,47,0.27231445312499997,27552.0,0.0,47,0.17265624999999998,62374.0,0.0,48,0.165673828125,0.0,0.0,47,0.237744140625,16351.0,0.0,50,0.29560546875,61125.0,0.0,47,0.0,8155.0,0.0,29,0.23598632812499998,19231.0,0.0,46
133,228469.0,190511.0,0.0,369,287,0,0.0,0.291796875,0.193701171875,0.08556991684884073,0.8367132521546273,0.462521720671075,1,0,76327.0,164,0,0,0,2837,597094.0,4887.0,0.16874999999999998,22628.0,0.0,52,0.27158203124999997,36080.0,0.0,48,0.18271484375,64631.0,0.0,47,0.162744140625,12153.0,0.0,49,0.242626953125,30270.0,0.0,48,0.291796875,62707.0,0.0,48,0.0,0.0,0.0,0,0.22939453124999998,0.0,0.0,45
134,215315.0,215315.0,0.0,345,345,0,0.0,0.29091796875,0.1958740234375,0.07670904265170247,0.8670247188007886,0.3333772612219299,0,0,0.0,0,0,0,0,1950,535805.0,5945.0,0.164208984375,18640.0,0.0,48,0.27099609375,34342.0,0.0,48,0.183984375,52080.0,0.0,50,0.15732421875,6435.0,0.0,50,0.245068359375,31220.0,0.0,50,0.29091796875,34253.0,0.0,46,0.032568359374999994,38345.0,0.0,48,0.221923828125,0.0,0.0,51
135,145479.0,145479.0,0.0,190,190,0,0.0,0.296533203125,0.19151611328125,0.07874904022691569,0.8553769705100814,0.40544597502044843,0,0,0.0,0,0,0,0,2503,578056.0,7336.0,0.159375,22756.0,0.0,50,0.26645507812499997,24128.0,0.0,48,0.1763671875,21384.0,0.0,49,0.15043945312499998,1470.0,0.0,50,0.2408203125,13857.0,0.0,47,0.296533203125,46548.0,0.0,50,0.027099609375,15336.0,0.0,47,0.2150390625,0.0,0.0,47
136,141054.0,141054.0,0.0,189,189,0,0.0,0.30185546875,0.18820800781250002,0.0802900682285944,0.8460308659042893,0.45402115501864393,0,0,0.0,0,0,0,0,2440,620355.0,8842.0,0.1546875,24000.0,0.0,48,0.2619140625,21256.0,0.0,47,0.17167968749999998,22628.0,0.0,48,0.15263671875,23265.0,0.0,46,0.23378906249999998,0.0,0.0,48,0.30185546875,47088.0,0.0,49,0.020654296875,2817.0,0.0,50,0.208447265625,0.0,0.0,45
137,211044.0,208027.0,3017.0,305,301,4,0.014295597126665463,0.3389663169288396,0.19224261578797994,0.08544793210906441,0.8350297193419056,0.21645841625442963,0,0,0.0,0,0,0,0,2491,682283.0,7973.0,0.15029296875,24128.0,0.0,47,0.25766601562499997,24128.0,0.0,46,0.168603515625,31350.0,0.0,52,0.15346679687499998,25760.0,0.0,49,0.23818359375,29837.0,0.0,49,0.3389663169288396,35266.0,3017.0,49,0.02919921875,40575.0,0.0,47,0.2015625,0.0,0.0,47
138,197166.0,197166.0,0.0,302,302,0,0.0,0.293408203125,0.185504150390625,0.07452513022859297,0.861031252852853,0.3044807421157798,0,0,0.0,0,0,0,0,2181,633253.0,7417.0,0.145751953125,25500.0,0.0,48,0.252978515625,21384.0,0.0,49,0.17373046874999998,45744.0,0.0,49,0.15043945312499998,14232.0,0.0,47,0.237646484375,20946.0,0.0,47,0.293408203125,28430.0,0.0,46,0.035546875,40930.0,0.0,48,0.19453125,0.0,0.0,48
139,192621.0,192621.0,0.0,311,311,0,0.0,0.300732421875,0.18450317382812498,0.07385389468627657,0.861899362415654,0.41547455884872275,0,0,0.0,0,0,0,0,2125,530654.0,9355.0,0.141357421875,22628.0,0.0,46,0.24858398437499998,21256.0,0.0,46,0.176318359375,42224.0,0.0,49,0.1435546875,0.0,0.0,47,0.22998046875,0.0,0.0,49,0.300732421875,51307.0,0.0,47,0.042138671875,39035.0,0.0,50,0.193359375,16171.0,0.0,49
140,238964.0,238964.0,0.0,381,381,0,0.0,0.29355468749999997,0.185650634765625,0.06405684486875583,0.893613190968741,0.4818288528816048,0,0,0.0,0,0,0,0,2576,596510.0,6182.0,0.13681640625,24128.0,0.0,48,0.2443359375,24128.0,0.0,46,0.17983398437499998,47677.0,0.0,47,0.13623046875,0.0,0.0,50,0.22294921874999998,0.0,0.0,48,0.29355468749999997,23812.0,0.0,49,0.0787109375,96769.0,0.0,47,0.1927734375,22450.0,0.0,48
141,343088.0,333623.0,9465.0,627,610,17,0.027587674299305056,0.3834026000313401,0.2007817703164175,0.08019617017277104,0.8624139307293024,0.38349344774518435,0,0,0.0,0,0,0,0,2601,704563.0,6524.0,0.13212890624999998,21384.0,0.0,49,0.24228515625,29785.0,0.0,50,0.176513671875,35521.0,0.0,50,0.13671874999999997,24813.0,0.0,49,0.22221679687499998,18476.0,0.0,50,0.3834026000313401,59825.0,9465.0,46,0.12050781249999999,133485.0,0.0,47,0.19248046875,19799.0,0.0,46
142,260098.0,215005.0,45093.0,436,368,68,0.17336926850648535,0.626113369107709,0.22874634887283862,0.15657294803971106,0.6809592088532684,0.22748829287422367,0,1,0.0,0,0,0,0,2182,562674.0,6607.0,0.127294921875,24000.0,0.0,49,0.238623046875,26753.0,0.0,50,0.17197265625,21256.0,0.0,47,0.14873046874999998,45645.0,0.0,48,0.22636718749999998,27257.0,0.0,51,0.626113369107709,69137.0,45093.0,45,0.098974609375,25546.0,0.0,48,0.19189453125,20504.0,0.0,49
143,288551.0,182132.0,69699.0,506,292,126,0.24154828782433524,0.560796844948998,0.21848827749362473,0.13687244141647412,0.7181626432186866,0.5050835900759305,1,1,36720.0,88,0,0,0,2185,545141.0,6936.0,0.123046875,25500.0,0.0,46,0.23642578125,27395.0,0.0,49,0.172705078125,38571.0,0.0,44,0.15410156249999998,38920.0,0.0,47,0.218994140625,4022.0,0.0,50,0.560796844948998,133627.0,69699.0,50,0.09096679687499999,0.0,0.0,50,0.190869140625,20516.0,0.0,51
144,204652.0,161397.0,3379.0,314,219,6,0.016510955182455992,0.3209166804497378,0.18747176279059224,0.06892499305457338,0.8809249801298886,0.44667288861090926,0,1,0.0,0,0,0,0,1924,506416.0,7780.0,0.11835937499999999,21384.0,0.0,49,0.23173828124999998,21810.0,0.0,50,0.17778320312499998,49830.0,0.0,48,0.152197265625,25493.0,0.0,47,0.224853515625,0.0,0.0,48,0.3209166804497378,66365.0,3379.0,50,0.083935546875,0.0,0.0,48,0.18999023437499998,19770.0,0.0,45
145,196190.0,158045.0,0.0,307,217,0,0.0,0.291064453125,0.18121337890625,0.06440685460909522,0.8878445003262074,0.3380880778836832,1,0,78021.0,179,0,0,0,1963,480717.0,7436.0,0.113525390625,18512.0,0.0,49,0.22734374999999998,24000.0,0.0,46,0.172998046875,27550.0,0.0,46,0.148681640625,14667.0,0.0,48,0.2294921875,29689.0,0.0,48,0.291064453125,60773.0,0.0,46,0.076904296875,0.0,0.0,48,0.189697265625,20999.0,0.0,46
146,210625.0,210625.0,0.0,363,363,0,0.0,0.29936523437499996,0.185418701171875,0.07216890589992142,0.8684375984650581,0.34194955489614154,0,0,0.0,0,0,0,0,2578,593384.0,6428.0,0.109130859375,22756.0,0.0,47,0.222802734375,21384.0,0.0,48,0.17861328125,41685.0,0.0,47,0.141796875,0.0,0.0,47,0.268994140625,45847.0,0.0,48,0.29936523437499996,47954.0,0.0,48,0.07353515625,11079.0,0.0,46,0.189111328125,19920.0,0.0,48
147,219318.0,217298.0,2020.0,353,351,2,0.009210370329840647,0.3217221306925544,0.1865592604771943,0.0744463223260769,0.8626339470088902,0.3192932180669157,0,0,0.0,0,0,0,0,2404,602035.0,8360.0,0.10488281249999999,22756.0,0.0,46,0.2197265625,24751.0,0.0,50,0.18125,49665.0,0.0,49,0.140625,16187.0,0.0,48,0.2560546875,821.0,0.0,49,0.3217221306925544,52920.0,2020.0,48,0.080126953125,30465.0,0.0,47,0.1880859375,21753.0,0.0,52
148,194592.0,186424.0,8168.0,306,293,13,0.04197500411116571,0.4186005905179416,0.1973140874866177,0.09883222761935771,0.7994316799348385,0.3449872039960524,0,0,0.0,0,0,0,0,2382,566063.0,5617.0,0.1001953125,18512.0,0.0,48,0.219140625,29878.0,0.0,47,0.183447265625,47063.0,0.0,51,0.135498046875,5728.0,0.0,48,0.248876953125,0.0,0.0,49,0.4186005905179416,33686.0,8168.0,45,0.085546875,36763.0,0.0,49,0.18720703125,22962.0,0.0,50
149,166490.0,166490.0,0.0,225,225,0,0.0,0.301025390625,0.178692626953125,0.07152917818066329,0.861895503144559,0.4086221394678349,0,0,0.0,0,0,0,0,2383,553841.0,6024.0,0.095654296875,24128.0,0.0,48,0.217529296875,32785.0,0.0,49,0.180322265625,32142.0,0.0,50,0.12861328125,0.0,0.0,47,0.24477539062499998,11128.0,0.0,50,0.301025390625,45411.0,0.0,49,0.07558593749999999,956.0,0.0,48,0.18603515625,19940.0,0.0,50
150,155006.0,137556.0,17450.0,194,174,20,0.11257628736952047,0.5019760446255978,0.2001371422969497,0.12725530089024079,0.7121020312781673,0.46691095828548446,0,0,0.0,0,0,0,0,2134,495371.0,9042.0,0.091259765625,21384.0,0.0,47,0.21801757812499997,43376.0,0.0,48,0.175927734375,24128.0,0.0,47,0.12158203125,0.0,0.0,48,0.2431640625,18177.0,0.0,49,0.5019760446255978,42949.0,17450.0,49,0.068701171875,0.0,0.0,47,0.18046874999999998,4992.0,0.0,46
151,144266.0,144266.0,0.0,194,194,0,0.0,0.29428710937499997,0.17137451171874998,0.07420293438698791,0.8421210517482205,0.42235349978511794,0,0,0.0,0,0,0,0,1965,454281.0,6348.0,0.08642578125,24000.0,0.0,49,0.21904296874999998,36908.0,0.0,46,0.17666015625,36601.0,0.0,47,0.116455078125,6251.0,0.0,48,0.23701171875,2291.0,0.0,49,0.29428710937499997,21256.0,0.0,47,0.061669921875,0.0,0.0,48,0.179443359375,16959.0,0.0,48
152,178435.0,178435.0,0.0,249,249,0,0.0,0.289599609375,0.169622802734375,0.07526976404694029,0.8354831656396164,0.5213137837307693,0,0,0.0,0,0,0,0,2623,562572.0,8368.0,0.08217773437499999,25500.0,0.0,46,0.219287109375,36376.0,0.0,49,0.191259765625,70574.0,0.0,49,0.11103515625,3880.0,0.0,46,0.22998046875,0.0,0.0,48,0.289599609375,22756.0,0.0,49,0.05478515625,0.0,0.0,47,0.178857421875,19349.0,0.0,48
153,198145.0,198145.0,0.0,297,297,0,0.0,0.284912109375,0.16802978515625,0.07494707525035912,0.8340654035766069,0.4193866865174485,0,0,0.0,0,0,0,0,2629,612646.0,8740.0,0.07778320312499999,24128.0,0.0,47,0.219970703125,41383.0,0.0,49,0.200927734375,65318.0,0.0,49,0.1115234375,23482.0,0.0,48,0.2232421875,0.0,0.0,46,0.284912109375,21384.0,0.0,49,0.05361328125,19211.0,0.0,49,0.172265625,3239.0,0.0,51
154,211289.0,211289.0,0.0,345,345,0,0.0,0.279931640625,0.168475341796875,0.07000653959065738,0.8527583973031663,0.5245475391525343,0,0,0.0,0,0,0,0,2163,558141.0,6149.0,0.07294921875,24000.0,0.0,49,0.21782226562499998,32534.0,0.0,48,0.206884765625,58208.0,0.0,47,0.10458984375,550.0,0.0,48,0.217236328125,3615.0,0.0,49,0.279931640625,19884.0,0.0,50,0.083154296875,72498.0,0.0,49,0.165234375,0.0,0.0,48
155,285449.0,285449.0,0.0,489,489,0,0.0,0.27890624999999997,0.170660400390625,0.07170791875584365,0.8499423368071275,0.31631175796727207,0,0,0.0,0,0,0,0,2005,610516.0,8345.0,0.068408203125,22756.0,0.0,48,0.216650390625,32363.0,0.0,48,0.20097656249999998,36014.0,0.0,48,0.1060546875,25871.0,0.0,50,0.244091796875,71375.0,0.0,49,0.27890624999999997,37453.0,0.0,51,0.091845703125,59617.0,0.0,48,0.158349609375,0.0,0.0,47
156,219129.0,219129.0,0.0,367,367,0,0.0,0.28720703124999997,0.169354248046875,0.07646513581981393,0.8306604915766982,0.34061158039328365,0,0,0.0,0,0,0,0,2596,605059.0,8719.0,0.063720703125,22756.0,0.0,49,0.217626953125,37483.0,0.0,48,0.196435546875,20012.0,0.0,48,0.107421875,26198.0,0.0,48,0.25068359375,48318.0,0.0,45,0.28720703124999997,51789.0,0.0,49,0.08056640625,12573.0,0.0,47,0.15117187499999998,0.0,0.0,49
157,232433.0,232433.0,0.0,376,376,0,0.0,0.3087890625,0.16966552734375,0.07895840252711368,0.82197934675031,0.45582436659166214,0,0,0.0,0,0,0,0,2438,583046.0,7422.0,0.059033203124999996,21256.0,0.0,48,0.218212890625,39297.0,0.0,48,0.192041015625,18512.0,0.0,46,0.108837890625,30390.0,0.0,47,0.2373046875,1176.0,0.0,48,0.3087890625,84495.0,0.0,48,0.089111328125,37307.0,0.0,47,0.143994140625,0.0,0.0,49
158,252609.0,208278.0,44331.0,414,340,74,0.1754925596475178,0.5855823498612288,0.20377640701390362,0.1568605140052439,0.6279267480087346,0.37134514209707414,0,1,0.0,0,0,0,0,2393,564699.0,7204.0,0.054345703125,22756.0,0.0,49,0.2185546875,36587.0,0.0,49,0.1875,24128.0,0.0,48,0.104736328125,11977.0,0.0,50,0.248291015625,41670.0,0.0,45,0.5855823498612288,77828.0,44331.0,45,0.09423828125,37663.0,0.0,48,0.136962890625,0.0,0.0,48
159,209340.0,171938.0,9641.0,315,240,13,0.04605426578771355,0.36981256594297823,0.17374121918037227,0.09623667134924176,0.7652197221678377,0.44602321582115123,0,1,0.0,0,0,0,0,2492,579050.0,6473.0,0.049511718749999996,25500.0,0.0,50,0.219482421875,42752.0,0.0,47,0.18413085937499998,24696.0,0.0,49,0.097412109375,0.0,0.0,50,0.24140625,13910.0,0.0,48,0.36981256594297823,66671.0,9641.0,49,0.09838867187499999,35811.0,0.0,51,0.12978515625,0.0,0.0,49
160,222386.0,192440.0,0.0,357,295,0,0.0,0.2982421875,0.16354980468749997,0.08076327967029014,0.8039536191639227,0.40809898105096454,1,0,57707.0,124,0,0,0,2387,547327.0,7192.0,0.045117187499999996,21256.0,0.0,46,0.21591796875,30320.0,0.0,49,0.18925781249999998,46365.0,0.0,48,0.09052734375,0.0,0.0,47,0.24189453125,23658.0,0.0,46,0.2982421875,62241.0,0.0,49,0.10439453125,38546.0,0.0,45,0.123046875,0.0,0.0,46
161,263828.0,249329.0,14499.0,434,408,26,0.05495625938111173,0.4401515065251968,0.18499940706564957,0.11866083129186807,0.708511700208036,0.40711751595736545,0,0,0.0,0,0,0,0,2247,583604.0,5390.0,0.040576171875,22756.0,0.0,48,0.2115234375,25500.0,0.0,47,0.19208984375,48683.0,0.0,49,0.08349609375,0.0,0.0,48,0.27060546874999997,42824.0,0.0,49,0.4401515065251968,52144.0,14499.0,49,0.12568359375,71921.0,0.0,48,0.11586914062499999,0.0,0.0,49
162,186063.0,163909.0,22154.0,285,257,28,0.1190671976696059,0.5324757715474694,0.19272524292780865,0.14642807604257088,0.6340108561401845,0.3670792957224156,0,0,0.0,0,0,0,0,2334,575365.0,9149.0,0.03603515625,24128.0,0.0,48,0.206689453125,21384.0,0.0,50,0.18720703125,29984.0,0.0,50,0.076171875,0.0,0.0,50,0.27021484375,25861.0,0.0,46,0.5324757715474694,47668.0,22154.0,48,0.1240234375,37038.0,0.0,48,0.108984375,0.0,0.0,47
163,210070.0,168612.0,41458.0,351,282,69,0.1973532631979807,0.6234004711608917,0.20272974639511146,0.17545577082373698,0.571744834782562,0.4297626981482354,0,1,0.0,0,0,0,0,2235,536413.0,5089.0,0.031201171875,18512.0,0.0,49,0.202001953125,21256.0,0.0,48,0.182958984375,22628.0,0.0,45,0.06972656249999999,1479.0,0.0,47,0.281591796875,44414.0,0.0,49,0.6234004711608917,64097.0,41458.0,47,0.12900390625,37684.0,0.0,48,0.10195312499999999,0.0,0.0,48
164,295327.0,262043.0,32409.0,528,478,48,0.10973937364345249,0.5703227958962337,0.19950079870577922,0.1607400592142338,0.6063653355405856,0.3348622882432011,0,1,0.0,0,0,0,0,2255,646587.0,6819.0,0.02666015625,22756.0,0.0,48,0.197607421875,21384.0,0.0,47,0.17841796875,25500.0,0.0,48,0.08291015625,45084.0,0.0,46,0.30400390625,71264.0,0.0,48,0.5703227958962337,59945.0,32409.0,50,0.14130859375,49394.0,0.0,52,0.094775390625,0.0,0.0,49
165,316290.0,260285.0,56005.0,571,465,106,0.1770685130734447,0.6511901775860295,0.21064681907325367,0.18467760605062933,0.5654086317158383,0.3543393720952286,1,1,875.0,2,0,0,0,2483,624639.0,7124.0,0.021826171874999998,22756.0,0.0,50,0.197607421875,40357.0,0.0,50,0.1740234375,24128.0,0.0,47,0.08447265625,30592.0,0.0,44,0.302978515625,39870.0,0.0,49,0.6511901775860295,79736.0,56005.0,49,0.16533203125,78851.0,0.0,46,0.087744140625,0.0,0.0,48
166,336355.0,280118.0,46668.0,611,504,85,0.13874626510680638,0.5747669070895394,0.21025413851557845,0.16737717767986884,0.6120967332643433,0.28094238230440993,0,1,0.0,0,0,0,0,2634,687371.0,8164.0,0.017138671875,21256.0,0.0,48,0.198828125,39672.0,0.0,46,0.1728515625,36403.0,0.0,48,0.087841796875,34672.0,0.0,46,0.35858456041008846,25345.0,2935.0,49,0.5747669070895394,79582.0,43733.0,50,0.18300781249999998,79686.0,0.0,47,0.089013671875,19739.0,0.0,47
167,308516.0,257768.0,50748.0,550,454,96,0.16449065850717576,0.6046302029583721,0.22526261462292962,0.1860741145130321,0.5944141361184956,0.338582115676334,1,1,9569.0,22,0,0,0,2359,667322.0,9123.0,0.012890625,20012.0,0.0,46,0.1974609375,33716.0,0.0,48,0.177734375,45738.0,0.0,49,0.08144531249999999,9571.0,0.0,48,0.4377050890250649,23294.0,6470.0,45,0.6046302029583721,72675.0,44278.0,47,0.20112304687500002,80224.0,0.0,47,0.089111328125,23286.0,0.0,49
168,289505.0,266088.0,0.0,483,432,0,0.0,0.2970703125,0.171856689453125,0.09923264695262016,0.7499578930240041,0.48191093418075615,0,1,0.0,0,0,0,0,2265,631503.0,7097.0,0.01142578125,25500.0,0.0,49,0.197021484375,34749.0,0.0,49,0.181884765625,45728.0,0.0,45,0.07587890625,3677.0,0.0,46,0.2970703125,17579.0,0.0,49,0.29560546875,47545.0,0.0,47,0.23452148437499998,114727.0,0.0,51,0.08144531249999999,0.0,0.0,51
169,331493.0,263595.0,15881.0,606,460,33,0.04790749729255204,0.4916494865948735,0.1966429534024842,0.14128040570892172,0.6595492365285227,0.29016487527640056,1,0,75434.0,164,0,0,0,2715,722650.0,6740.0,0.0067382812499999995,18512.0,0.0,48,0.196875,36227.0,0.0,47,0.183837890625,45425.0,0.0,50,0.09077148437499999,50912.0,0.0,46,0.4916494865948735,41859.0,15881.0,47,0.29062499999999997,71901.0,0.0,50,0.23735351562499998,64811.0,0.0,48,0.07529296875,1846.0,0.0,48
170,321457.0,316791.0,4666.0,550,539,11,0.014515160659123881,0.39265383384297564,0.19098236399599697,0.12028164500288736,0.7159967827907665,0.310942443312791,0,0,0.0,0,0,0,0,2600,663755.0,8431.0,0.002197265625,25500.0,0.0,48,0.19482421875,26811.0,0.0,47,0.20927734375,44353.0,0.0,51,0.09311523437500001,43744.0,0.0,51,0.39265383384297564,25140.0,4666.0,47,0.2859375,22756.0,0.0,49,0.274853515625,111900.0,0.0,44,0.075,21253.0,0.0,47
171,234567.0,230471.0,4096.0,369,361,8,0.017461961827537474,0.5276909969390395,0.20647651133612993,0.14772032140538427,0.6614430991167773,0.36693087689231585,0,0,0.0,0,0,0,0,2085,598654.0,7252.0,0.015625,66576.0,0.0,51,0.194091796875,33636.0,0.0,49,0.20419921875,27082.0,0.0,49,0.09125976562499999,26834.0,0.0,50,0.5276909969390395,8780.0,4096.0,48,0.28154296875,24128.0,0.0,47,0.249462890625,0.0,0.0,48,0.087939453125,47531.0,0.0,51
172,224198.0,224198.0,0.0,368,368,0,0.0,0.289013671875,0.17689208984375,0.09044632480565892,0.7927474518710244,0.36170037199261285,0,0,0.0,0,0,0,0,2302,621891.0,7371.0,0.024658203125,61316.0,0.0,50,0.19458007812499997,37210.0,0.0,50,0.202880859375,32593.0,0.0,47,0.09287109375000001,25896.0,0.0,47,0.289013671875,5369.0,0.0,48,0.27744140624999997,22628.0,0.0,44,0.242138671875,0.0,0.0,50,0.09155273437499999,39186.0,0.0,50
173,196678.0,196678.0,0.0,298,298,0,0.0,0.2830078125,0.174749755859375,0.08716354546082021,0.8007737911771078,0.447322527176399,0,0,0.0,0,0,0,0,2654,609723.0,8846.0,0.034033203125,66683.0,0.0,48,0.19560546874999998,41353.0,0.0,47,0.200537109375,29521.0,0.0,50,0.0896484375,15893.0,0.0,52,0.2830078125,2301.0,0.0,46,0.27304687499999997,20012.0,0.0,47,0.234814453125,0.0,0.0,50,0.08730468749999999,20915.0,0.0,49
174,220639.0,220639.0,0.0,348,348,0,0.0,0.29765625,0.1747314453125,0.08751455935193954,0.7994547535294333,0.4239498683369658,0,0,0.0,0,0,0,0,2197,597357.0,7756.0,0.04287109375,63882.0,0.0,48,0.195849609375,38529.0,0.0,49,0.19584960937499998,25500.0,0.0,49,0.0826171875,0.0,0.0,48,0.29765625,49259.0,0.0,49,0.268505859375,21384.0,0.0,48,0.22792968749999998,0.0,0.0,47,0.08657226562499999,22085.0,0.0,49
175,227873.0,217798.0,10075.0,377,353,24,0.044213224032684684,0.39468014780756744,0.18524200089782092,0.10692536554948884,0.7500846899345373,0.4120557284101225,0,0,0.0,0,0,0,0,2499,664027.0,8367.0,0.052050781250000004,64110.0,0.0,47,0.1962890625,38112.0,0.0,49,0.191015625,21256.0,0.0,49,0.07558593749999999,0.0,0.0,48,0.39468014780756744,56467.0,10075.0,48,0.264111328125,21256.0,0.0,46,0.223095703125,7127.0,0.0,49,0.08510742187499999,19545.0,0.0,50
