epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
20,2439546.0,1937041.0,502505.0,4419,3474,945,0.20598299847594587,0.5121069684570401,0.18508511547512396,0.23689204100398348,0.3790511811236141,0.21116060119382873,0,0,0.0,0,0,0,0,22475,7974055.0,6587.0,0.506329380196991,385740.0,159292.0,476,0.000390625,252458.0,0.0,386,0.003076171875,188016.0,0.0,462,0.00234375,288304.0,0.0,478,0.5121069684570401,497829.0,211186.0,478,0.4520394970219608,434745.0,132027.0,486,0.0041015625,239188.0,0.0,483,0.00029296875,153266.0,0.0,289
21,2503525.0,2003052.0,500473.0,4406,3499,907,0.199907330663764,0.4988852238680355,0.18301996106767077,0.23231776254045122,0.3829556408300079,0.20479888357416054,0,0,0.0,0,0,0,0,22591,8059556.0,7372.0,0.463572834496462,367449.0,120317.0,486,0.0056640625,262780.0,0.0,406,0.008935546875,225115.0,0.0,474,0.00029296875,267531.0,0.0,428,0.48563717705186854,481695.0,178841.0,482,0.4988852238680355,505736.0,201315.0,479,0.001025390625,231034.0,0.0,459,0.000146484375,162185.0,0.0,276
22,2388674.0,1932230.0,456444.0,4413,3566,847,0.19108677031692053,0.5212582434675406,0.18175670607877098,0.2289321994289399,0.38662678201345324,0.20359538388243847,0,0,0.0,0,0,0,0,22852,8019597.0,7501.0,0.45914616565140465,351849.0,112197.0,476,0.010595703125,298133.0,0.0,481,0.000146484375,173484.0,0.0,477,0.00029296875,234534.0,0.0,360,0.5212582434675406,517531.0,229016.0,480,0.4480144738862225,388871.0,115231.0,479,0.014453124999999999,251793.0,0.0,475,0.000146484375,172479.0,0.0,299
23,2226040.0,1917835.0,308205.0,4061,3463,598,0.13845438536594126,0.4695674143891777,0.16206377448015918,0.20647004833932608,0.38122997840368367,0.19129923541355942,0,0,0.0,0,0,0,0,22788,7972042.0,6747.0,0.37160006174729804,294813.0,42390.0,485,0.0029296875,281656.0,0.0,479,0.01259765625,214921.0,0.0,471,0.000146484375,225031.0,0.0,324,0.4695674143891777,443025.0,150375.0,489,0.43864350095479765,416613.0,115440.0,477,0.000146484375,161959.0,0.0,431,0.00087890625,188022.0,0.0,348
24,2254079.0,1907017.0,347062.0,4045,3416,629,0.1539706461042403,0.5018874110489474,0.16277846186817918,0.21173960370636222,0.3714662452640228,0.20318825338419821,0,0,0.0,0,0,0,0,22542,7812065.0,5949.0,0.3474845995101195,255713.0,26832.0,477,0.0005859375,255973.0,0.0,432,0.005126953125,210322.0,0.0,481,0.0,265075.0,0.0,430,0.5018874110489474,470624.0,190164.0,481,0.44494552813636656,448672.0,130066.0,477,0.000146484375,149864.0,0.0,342,0.00205078125,197836.0,0.0,356
25,2262651.0,1919952.0,342699.0,4092,3422,670,0.15145906284265662,0.4703234429685303,0.16627172430318976,0.21281900386048072,0.3790370577059014,0.19182913096186738,0,0,0.0,0,0,0,0,3422,1919952.0,3405.0,0.3974265359283789,304763.0,57509.0,477,0.000830078125,265072.0,0.0,407,0.00029296875,189699.0,0.0,460,0.000732421875,234273.0,0.0,334,0.4703234429685303,438089.0,149362.0,472,0.45197459677860896,445161.0,135828.0,478,0.008447265625,217083.0,0.0,436,0.000146484375,168511.0,0.0,333
26,2465356.0,2002630.0,462726.0,4319,3530,789,0.187691351674971,0.5275877274454456,0.17540588086279188,0.22498190411944066,0.37804964989766504,0.2326708597054543,0,0,0.0,0,0,0,0,3530,2002630.0,3073.0,0.407689860703463,291561.0,63138.0,479,0.00537109375,287035.0,0.0,464,0.000146484375,192019.0,0.0,440,0.007275390624999999,322566.0,0.0,460,0.5275877274454456,567339.0,258405.0,479,0.4543464118784264,456347.0,141183.0,481,0.00043945312499999996,158949.0,0.0,411,0.000390625,189540.0,0.0,303
27,2380533.0,1983684.0,396849.0,4357,3599,758,0.16670594358490298,0.47637732385632353,0.17499993134376507,0.221009388605086,0.3853646341636388,0.1988232782322279,0,0,0.0,0,0,0,0,3599,1983684.0,3199.0,0.43982951409743454,346313.0,96579.0,480,0.016943359375,315190.0,0.0,487,0.000390625,151410.0,0.0,375,0.00146484375,312295.0,0.0,473,0.47637732385632353,442116.0,156088.0,483,0.4637730815463623,439664.0,144182.0,483,0.00043945312499999996,189536.0,0.0,419,0.00078125,184009.0,0.0,357
28,2439915.0,1937760.0,502155.0,4371,3518,853,0.20580839906308204,0.5136493671264715,0.18285392247497034,0.23376935305361116,0.3795891299956693,0.22453369277208424,0,0,0.0,0,0,0,0,3518,1937760.0,3274.0,0.4243469833553822,325030.0,80833.0,480,0.005712890625,268029.0,0.0,480,0.00029296875,143419.0,0.0,365,0.002197265625,300906.0,0.0,413,0.510577216817909,472626.0,199187.0,479,0.5136493671264715,519740.0,222135.0,475,0.0060546875,214113.0,0.0,465,0.0,196052.0,0.0,378
29,2359513.0,1988995.0,370518.0,4168,3531,637,0.15703155693568963,0.46595925988593245,0.16975844750012808,0.21728723551500898,0.3790253360607508,0.19506297485964263,0,0,0.0,0,0,0,0,3531,1988995.0,3336.0,0.42597247749650713,328206.0,82786.0,484,0.0045410156249999995,276945.0,0.0,480,0.0005371093749999999,190656.0,0.0,438,0.0017578124999999998,308188.0,0.0,446,0.4578838894935851,455721.0,143813.0,483,0.46595925988593245,433215.0,143919.0,476,0.00043945312499999996,159232.0,0.0,387,0.0009765625,207350.0,0.0,364
