epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
41,346976.0,345129.0,1847.0,1090,1080,10,0.005323134741307741,0.33699669471153687,0.1431499774639421,0.11655751883992002,0.6013314707957458,0.1946222505302957,0,0.1761688672642751,0,0.15678710937499998,49658.0,0.0,127,0.33699669471153687,24011.0,1847.0,125,0.0015136718749999998,46250.0,0.0,120,0.01875,20399.0,0.0,125,0.1830078125,40028.0,0.0,126,0.18984374999999998,39984.0,0.0,124,0.2541015625,67304.0,0.0,125,0.00419921875,59342.0,0.0,125
42,336056.0,336056.0,0.0,1117,1117,0,0.0,0.29677734375,0.141021728515625,0.11048798744981236,0.6196385532825418,0.20168439188706588,0,0.18605324103868817,0,0.16474609375000002,49736.0,0.0,126,0.29677734375,19287.0,0.0,126,0.00043945312499999996,38352.0,0.0,121,0.018310546875,22208.0,0.0,124,0.193701171875,51918.0,0.0,124,0.19340820312499998,36062.0,0.0,125,0.25742187499999997,50993.0,0.0,126,0.0033691406249999997,67500.0,0.0,128
43,343686.0,343686.0,0.0,1199,1199,0,0.0,0.295166015625,0.14541015624999998,0.11060056157840445,0.6335011639429491,0.18617429863305412,0,0.19539831761849089,0,0.176416015625,55677.0,0.0,128,0.295166015625,26330.0,0.0,127,0.005566406249999999,39662.0,0.0,120,0.017578125,20977.0,0.0,124,0.203515625,51043.0,0.0,124,0.194921875,32878.0,0.0,127,0.26259765625,55148.0,0.0,128,0.00751953125,61971.0,0.0,128
44,364698.0,364698.0,0.0,1181,1181,0,0.0,0.297607421875,0.148504638671875,0.11256012617819176,0.6351227566605899,0.15160557502371774,0,0.20449270249641727,0,0.181787109375,48838.0,0.0,122,0.297607421875,28456.0,0.0,125,0.006201171875,49482.0,0.0,121,0.018554687499999997,26086.0,0.0,125,0.205810546875,46884.0,0.0,126,0.19951171875,42309.0,0.0,127,0.27124023437499994,57385.0,0.0,123,0.00732421875,65258.0,0.0,127
45,354856.0,354856.0,0.0,1155,1155,0,0.0,0.29760742187499994,0.15102539062499998,0.11461310548958364,0.6345465252422202,0.1735542022679617,0,0.21012614510945213,0,0.18955078125,52023.0,0.0,125,0.29760742187499994,30588.0,0.0,126,0.004833984375,43317.0,0.0,124,0.015673828125,18585.0,0.0,129,0.216015625,47788.0,0.0,123,0.20107421874999998,40618.0,0.0,127,0.27499999999999997,58258.0,0.0,125,0.008447265624999999,63679.0,0.0,127
46,320912.0,320912.0,0.0,1153,1153,0,0.0,0.296923828125,0.15398559570312498,0.11518321809116526,0.6412215595312608,0.17837522436057185,0,0.16071192222068675,0,0.193115234375,44657.0,0.0,125,0.296923828125,20021.0,0.0,124,0.007275390625,41501.0,0.0,125,0.013330078125,18486.0,0.0,121,0.22822265625,41525.0,0.0,126,0.20561523437499998,49540.0,0.0,125,0.27499999999999997,44078.0,0.0,125,0.01240234375,61104.0,0.0,125
47,342526.0,342526.0,0.0,1161,1161,0,0.0,0.296044921875,0.156787109375,0.11577567258263441,0.6471348818600854,0.1609972673607254,0,0.15012122333106914,0,0.197998046875,52368.0,0.0,126,0.296044921875,20750.0,0.0,125,0.011181640625,43571.0,0.0,125,0.01650390625,22277.0,0.0,124,0.232177734375,45700.0,0.0,126,0.209033203125,49459.0,0.0,126,0.28095703125,49135.0,0.0,126,0.010400390625,59266.0,0.0,124
48,339851.0,339851.0,0.0,1140,1140,0,0.0,0.29575195312499997,0.159063720703125,0.11793818788449127,0.6452646329126593,0.18170058349099993,0,0.1755969484299903,0,0.203466796875,42756.0,0.0,126,0.29575195312499997,21795.0,0.0,128,0.00732421875,35233.0,0.0,127,0.015478515625,24013.0,0.0,125,0.23876953125,52198.0,0.0,124,0.214013671875,46521.0,0.0,126,0.285595703125,54683.0,0.0,125,0.012109374999999999,62652.0,0.0,124
49,339826.0,339826.0,0.0,1136,1136,0,0.0,0.29648437499999997,0.161480712890625,0.12057413520430688,0.6420428668904095,0.1714818760189034,0,0.20140761410139682,0,0.204833984375,47540.0,0.0,124,0.29575195312499997,22861.0,0.0,123,0.00615234375,36717.0,0.0,125,0.015624999999999998,25919.0,0.0,125,0.243896484375,44238.0,0.0,122,0.218408203125,43131.0,0.0,124,0.29648437499999997,62569.0,0.0,129,0.010693359375,56851.0,0.0,130
50,341124.0,341124.0,0.0,1146,1146,0,0.0,0.301416015625,0.16411132812499998,0.12097177083986853,0.6479352395058849,0.16699865737972064,0,0.19016567791399933,0,0.20947265624999997,55795.0,0.0,124,0.29624023437499997,24452.0,0.0,125,0.00810546875,44884.0,0.0,127,0.017724609375,27903.0,0.0,128,0.24423828124999997,40421.0,0.0,122,0.22329101562499998,33926.0,0.0,123,0.301416015625,60882.0,0.0,125,0.01240234375,52861.0,0.0,127
51,344705.0,336047.0,8658.0,1117,1094,23,0.025117129139408986,0.3837477478195246,0.17575167160244057,0.1348038625216504,0.6296002763522641,0.16421324030692874,1,0.19461391159218067,0,0.21660156249999998,55572.0,0.0,124,0.29560546875,25709.0,0.0,125,0.010009765625,39770.0,0.0,122,0.0158203125,27028.0,0.0,125,0.24501953124999998,37820.0,0.0,126,0.22431640625,42918.0,0.0,123,0.3837477478195246,52705.0,8658.0,125,0.014892578125,63183.0,0.0,125
